tile_id	chrom	start	tss_count	gc	n_frac	cpg_n
chr7:141500000-142000000	chr7	141500000	2	0.44411	0	1
chr7:142000000-142500000	chr7	142000000	3	0.44982	0	1
chr7:142500000-143000000	chr7	142500000	7	0.454674	0	3
chr7:143000000-143500000	chr7	143000000	3	0.44685	0	0
chr7:143500000-144000000	chr7	143500000	3	0.442806	0	0
chr7:144000000-144500000	chr7	144000000	2	0.461184	0	2
chr7:144500000-145000000	chr7	144500000	4	0.458282	0	5
chr7:145000000-145500000	chr7	145000000	0	0.451972	0	0
chr7:145500000-146000000	chr7	145500000	2	0.458602	0	1
chr7:146000000-146500000	chr7	146000000	8	0.48541	0.058	10
chr7:146500000-147000000	chr7	146500000	4	0.48619	0	5
chr7:147000000-147500000	chr7	147000000	23	0.476106	0	12
chr7:147500000-148000000	chr7	147500000	18	0.41296	0	1
chr7:148000000-148500000	chr7	148000000	34	0.488042	0	19
chr7:148500000-149000000	chr7	148500000	24	0.495637	0.0804	16
chr7:149000000-149500000	chr7	149000000	18	0.479608	0	7
chr7:149500000-150000000	chr7	149500000	15	0.481484	0	5
chr7:150000000-150500000	chr7	150000000	9	0.466012	0	7
chr7:150500000-151000000	chr7	150500000	14	0.487816	0	6
chr7:151000000-151500000	chr7	151000000	6	0.485062	0	5
chr7:151500000-152000000	chr7	151500000	5	0.49426	0	4
chr7:152000000-152500000	chr7	152000000	8	0.50126	0	10
chr7:152500000-152524553	chr7	152500000	1	0.483268	0.0592188	0
chr8:0-500000	chr8	0	0	nan	1	0
chr8:500000-1000000	chr8	500000	0	nan	1	0
chr8:1000000-1500000	chr8	1000000	0	nan	1	0
chr8:1500000-2000000	chr8	1500000	0	nan	1	0
chr8:2000000-2500000	chr8	2000000	0	nan	1	0
chr8:2500000-3000000	chr8	2500000	0	nan	1	0
chr8:3000000-3500000	chr8	3000000	5	0.443128	0	6
chr8:3500000-4000000	chr8	3500000	20	0.446206	0	10
chr8:4000000-4500000	chr8	4000000	13	0.444982	0	12
chr8:4500000-5000000	chr8	4500000	2	0.406588	0	2
chr8:5000000-5500000	chr8	5000000	1	0.380458	0	0
chr8:5500000-6000000	chr8	5500000	0	0.373014	0	0
chr8:6000000-6500000	chr8	6000000	0	0.364624	0	0
chr8:6500000-7000000	chr8	6500000	0	0.370426	0	0
chr8:7000000-7500000	chr8	7000000	1	0.371366	0	0
chr8:7500000-8000000	chr8	7500000	0	0.376738	0	0
chr8:8000000-8500000	chr8	8000000	0	0.412506	0	0
chr8:8500000-9000000	chr8	8500000	3	0.440992	0	2
chr8:9000000-9500000	chr8	9000000	2	0.421012	0	1
chr8:9500000-10000000	chr8	9500000	3	0.417728	0	4
chr8:10000000-10500000	chr8	10000000	2	0.432482	0	1
chr8:10500000-11000000	chr8	10500000	4	0.457564	0	1
chr8:11000000-11500000	chr8	11000000	7	0.47984	0	5
chr8:11500000-12000000	chr8	11500000	8	0.480122	0	7
chr8:12000000-12500000	chr8	12000000	2	0.477028	0	3
chr8:12500000-13000000	chr8	12500000	8	0.488228	0	3
chr8:13000000-13500000	chr8	13000000	18	0.489576	0	8
chr8:13500000-14000000	chr8	13500000	11	0.467076	0	7
chr8:14000000-14500000	chr8	14000000	2	0.448094	0	2
chr8:14500000-15000000	chr8	14500000	2	0.46446	0	4
chr8:15000000-15500000	chr8	15000000	3	0.441906	0	2
chr8:15500000-16000000	chr8	15500000	0	0.416574	0	0
chr8:16000000-16500000	chr8	16000000	1	0.411502	0	0
chr8:16500000-17000000	chr8	16500000	0	0.39872	0	0
chr8:17000000-17500000	chr8	17000000	0	0.394398	0	0
chr8:17500000-18000000	chr8	17500000	1	0.393836	0	1
chr8:18000000-18500000	chr8	18000000	0	0.412532	0	0
chr8:18500000-19000000	chr8	18500000	6	0.443168	0	3
chr8:19000000-19500000	chr8	19000000	16	0.408278	0	0
chr8:19500000-20000000	chr8	19500000	4	0.420713	0.1	3
chr8:20000000-20500000	chr8	20000000	1	nan	0.922574	1
chr8:20500000-21000000	chr8	20500000	0	nan	1	0
chr8:21000000-21500000	chr8	21000000	0	nan	1	0
chr8:21500000-22000000	chr8	21500000	0	nan	1	0
chr8:22000000-22500000	chr8	22000000	18	0.40042	0.085784	0
chr8:22500000-23000000	chr8	22500000	21	0.402923	0.091642	0
chr8:23000000-23500000	chr8	23000000	14	0.431566	0	6
chr8:23500000-24000000	chr8	23500000	13	0.445894	0	9
chr8:24000000-24500000	chr8	24000000	8	0.456678	0	7
chr8:24500000-25000000	chr8	24500000	2	0.442618	0	2
chr8:25000000-25500000	chr8	25000000	0	0.425298	0	0
chr8:25500000-26000000	chr8	25500000	6	0.426626	0	0
chr8:26000000-26500000	chr8	26000000	9	0.45164	0	6
chr8:26500000-27000000	chr8	26500000	12	0.45004	0	8
chr8:27000000-27500000	chr8	27000000	7	0.430994	0	5
chr8:27500000-28000000	chr8	27500000	1	0.44676	0	1
chr8:28000000-28500000	chr8	28000000	13	0.463112	0	10
chr8:28500000-29000000	chr8	28500000	2	0.396938	0	0
chr8:29000000-29500000	chr8	29000000	1	0.38757	0	0
chr8:29500000-30000000	chr8	29500000	1	0.402196	0	0
chr8:30000000-30500000	chr8	30000000	1	0.396436	0	1
chr8:30500000-31000000	chr8	30500000	0	0.379366	0	0
chr8:31000000-31500000	chr8	31000000	0	0.380192	0	0
chr8:31500000-32000000	chr8	31500000	1	0.395724	0	0
chr8:32000000-32500000	chr8	32000000	7	0.43489	0	4
chr8:32500000-33000000	chr8	32500000	0	0.399104	0	0
chr8:33000000-33500000	chr8	33000000	2	0.400918	0	1
chr8:33500000-34000000	chr8	33500000	0	0.388758	0	1
chr8:34000000-34500000	chr8	34000000	3	0.403978	0	1
chr8:34500000-35000000	chr8	34500000	7	0.431168	0	5
chr8:35000000-35500000	chr8	35000000	7	0.446846	0	4
chr8:35500000-36000000	chr8	35500000	2	0.43695	0	1
chr8:36000000-36500000	chr8	36000000	3	0.441474	0	2
chr8:36500000-37000000	chr8	36500000	6	0.435146	0	4
chr8:37000000-37500000	chr8	37000000	4	0.438182	0	3
chr8:37500000-38000000	chr8	37500000	1	0.418408	0	4
chr8:38000000-38500000	chr8	38000000	3	0.387038	0	0
chr8:38500000-39000000	chr8	38500000	0	0.36559	0	0
chr8:39000000-39500000	chr8	39000000	1	0.35842	0	0
chr8:39500000-40000000	chr8	39500000	1	0.369242	0	1
chr8:40000000-40500000	chr8	40000000	2	0.389334	0.0842	1
chr8:40500000-41000000	chr8	40500000	1	0.373688	0	0
chr8:41000000-41500000	chr8	41000000	3	0.38596	0	2
chr8:41500000-42000000	chr8	41500000	9	0.407862	0	5
chr8:42000000-42500000	chr8	42000000	8	0.412292	0	3
chr8:42500000-43000000	chr8	42500000	2	0.39669	0	1
chr8:43000000-43500000	chr8	43000000	0	0.36957	0	0
chr8:43500000-44000000	chr8	43500000	0	0.37419	0	0
chr8:44000000-44500000	chr8	44000000	3	0.405212	0	0
chr8:44500000-45000000	chr8	44500000	5	0.386222	0	0
chr8:45000000-45500000	chr8	45000000	0	0.38066	0	0
chr8:45500000-46000000	chr8	45500000	0	0.404502	0	0
chr8:46000000-46500000	chr8	46000000	9	0.423266	0	13
chr8:46500000-47000000	chr8	46500000	3	0.411018	0	0
chr8:47000000-47500000	chr8	47000000	9	0.431354	0	8
chr8:47500000-48000000	chr8	47500000	6	0.439638	0	4
chr8:48000000-48500000	chr8	48000000	2	0.439906	0	4
chr8:48500000-49000000	chr8	48500000	9	0.447608	0	4
chr8:49000000-49500000	chr8	49000000	2	0.443976	0	4
chr8:49500000-50000000	chr8	49500000	1	0.413864	0	2
chr8:50000000-50500000	chr8	50000000	0	0.391486	0	0
chr8:50500000-51000000	chr8	50500000	0	0.376584	0	0
chr8:51000000-51500000	chr8	51000000	1	0.364858	0	0
chr8:51500000-52000000	chr8	51500000	0	0.35766	0	0
chr8:52000000-52500000	chr8	52000000	0	0.363486	0	1
chr8:52500000-53000000	chr8	52500000	0	0.361636	0	0
chr8:53000000-53500000	chr8	53000000	1	0.36444	0	0
chr8:53500000-54000000	chr8	53500000	0	0.364502	0	0
chr8:54000000-54500000	chr8	54000000	0	0.365172	0	0
chr8:54500000-55000000	chr8	54500000	2	0.377376	0	0
chr8:55000000-55500000	chr8	55000000	1	0.375096	0	1
chr8:55500000-56000000	chr8	55500000	5	0.381516	0	1
chr8:56000000-56500000	chr8	56000000	1	nan	0.58187	0
chr8:56500000-57000000	chr8	56500000	0	nan	1	0
chr8:57000000-57500000	chr8	57000000	0	nan	1	0
chr8:57500000-58000000	chr8	57500000	1	nan	0.81813	0
chr8:58000000-58500000	chr8	58000000	2	0.370954	0	0
chr8:58500000-59000000	chr8	58500000	2	0.378758	0	1
chr8:59000000-59500000	chr8	59000000	2	0.385926	0	1
chr8:59500000-60000000	chr8	59500000	7	0.409788	0	5
chr8:60000000-60500000	chr8	60000000	3	0.415624	0	1
chr8:60500000-61000000	chr8	60500000	0	0.374876	0	0
chr8:61000000-61500000	chr8	61000000	3	0.360178	0	1
chr8:61500000-62000000	chr8	61500000	0	0.368722	0	0
chr8:62000000-62500000	chr8	62000000	1	0.374712	0	0
chr8:62500000-63000000	chr8	62500000	1	0.388976	0	0
chr8:63000000-63500000	chr8	63000000	4	0.409208	0	4
chr8:63500000-64000000	chr8	63500000	3	0.424356	0	3
chr8:64000000-64500000	chr8	64000000	2	0.413026	0	2
chr8:64500000-65000000	chr8	64500000	1	0.377032	0	0
chr8:65000000-65500000	chr8	65000000	1	0.374852	0	0
chr8:65500000-66000000	chr8	65500000	0	0.363092	0	0
chr8:66000000-66500000	chr8	66000000	1	0.376326	0	0
chr8:66500000-67000000	chr8	66500000	3	0.38322	0	1
chr8:67000000-67500000	chr8	67000000	4	0.430622	0.1	4
chr8:67500000-68000000	chr8	67500000	5	0.409618	0	0
chr8:68000000-68500000	chr8	68000000	1	0.37788	0	0
chr8:68500000-69000000	chr8	68500000	0	0.384266	0	0
chr8:69000000-69500000	chr8	69000000	5	0.398948	0	3
chr8:69500000-70000000	chr8	69500000	0	0.39232	0	0
chr8:70000000-70500000	chr8	70000000	4	0.39826	0	0
chr8:70500000-71000000	chr8	70500000	2	0.411092	0	1
chr8:71000000-71500000	chr8	71000000	3	0.410936	0	4
chr8:71500000-72000000	chr8	71500000	6	0.418752	0	3
chr8:72000000-72500000	chr8	72000000	13	0.453572	0	16
chr8:72500000-73000000	chr8	72500000	24	0.506504	0	22
chr8:73000000-73500000	chr8	73000000	37	0.521562	0	51
chr8:73500000-74000000	chr8	73500000	14	0.450686	0	11
chr8:74000000-74500000	chr8	74000000	22	0.479338	0	34
chr8:74500000-75000000	chr8	74500000	16	0.46923	0	8
chr8:75000000-75500000	chr8	75000000	7	0.449131	0.1	6
chr8:75500000-76000000	chr8	75500000	2	0.40911	0	1
chr8:76000000-76500000	chr8	76000000	0	0.393448	0	0
chr8:76500000-77000000	chr8	76500000	0	0.39093	0	0
chr8:77000000-77500000	chr8	77000000	1	0.422206	0	0
chr8:77500000-78000000	chr8	77500000	6	0.432514	0	5
chr8:78000000-78500000	chr8	78000000	0	0.384464	0	0
chr8:78500000-79000000	chr8	78500000	0	0.384278	0	0
chr8:79000000-79500000	chr8	79000000	2	0.390642	0	2
chr8:79500000-80000000	chr8	79500000	0	0.434244	0	1
chr8:80000000-80500000	chr8	80000000	6	0.425728	0	3
chr8:80500000-81000000	chr8	80500000	2	0.422746	0	3
chr8:81000000-81500000	chr8	81000000	3	0.436204	0	2
chr8:81500000-82000000	chr8	81500000	5	0.44208	0	4
chr8:82000000-82500000	chr8	82000000	3	0.411064	0	2
chr8:82500000-83000000	chr8	82500000	2	0.408012	0	2
chr8:83000000-83500000	chr8	83000000	5	0.429174	0	3
chr8:83500000-84000000	chr8	83500000	2	0.399336	0	2
chr8:84000000-84500000	chr8	84000000	0	0.38629	0	0
chr8:84500000-85000000	chr8	84500000	1	0.38953	0	0
chr8:85000000-85500000	chr8	85000000	2	0.409412	0	2
chr8:85500000-86000000	chr8	85500000	7	0.432864	0	4
chr8:86000000-86500000	chr8	86000000	16	0.474742	0	13
chr8:86500000-87000000	chr8	86500000	26	0.494198	0	19
chr8:87000000-87500000	chr8	87000000	22	0.498814	0	31
chr8:87500000-88000000	chr8	87500000	22	0.441082	0	14
chr8:88000000-88500000	chr8	88000000	6	0.407386	0	4
chr8:88500000-89000000	chr8	88500000	0	0.422356	0	0
chr8:89000000-89500000	chr8	89000000	5	0.448094	0	3
chr8:89500000-90000000	chr8	89500000	6	0.450036	0	4
chr8:90000000-90500000	chr8	90000000	3	0.486162	0	6
chr8:90500000-91000000	chr8	90500000	7	0.460122	0	6
chr8:91000000-91500000	chr8	91000000	5	0.472304	0	3
chr8:91500000-92000000	chr8	91500000	3	0.44601	0	4
chr8:92000000-92500000	chr8	92000000	0	0.420694	0	0
chr8:92500000-93000000	chr8	92500000	1	0.422926	0	1
chr8:93000000-93500000	chr8	93000000	2	0.432452	0	2
chr8:93500000-94000000	chr8	93500000	4	0.429058	0	3
chr8:94000000-94500000	chr8	94000000	1	0.470646	0	4
chr8:94500000-95000000	chr8	94500000	2	0.45522	0	3
chr8:95000000-95500000	chr8	95000000	5	0.448674	0	4
chr8:95500000-96000000	chr8	95500000	9	0.421746	0	0
chr8:96000000-96500000	chr8	96000000	4	0.448478	0	2
chr8:96500000-97000000	chr8	96500000	15	0.45601	0	9
chr8:97000000-97500000	chr8	97000000	15	0.474876	0	10
chr8:97500000-98000000	chr8	97500000	11	0.490102	0	7
chr8:98000000-98500000	chr8	98000000	11	0.452182	0	7
chr8:98500000-99000000	chr8	98500000	0	0.40334	0	0
chr8:99000000-99500000	chr8	99000000	0	0.383248	0	0
chr8:99500000-100000000	chr8	99500000	0	0.380136	0	0
chr8:100000000-100500000	chr8	100000000	0	0.375034	0	0
chr8:100500000-101000000	chr8	100500000	0	0.369024	0	0
chr8:101000000-101500000	chr8	101000000	0	0.370686	0	0
chr8:101500000-102000000	chr8	101500000	3	0.36984	0	1
chr8:102000000-102500000	chr8	102000000	0	0.374666	0	0
chr8:102500000-103000000	chr8	102500000	0	0.373158	0	0
chr8:103000000-103500000	chr8	103000000	0	0.368372	0	0
chr8:103500000-104000000	chr8	103500000	0	0.370864	0	0
chr8:104000000-104500000	chr8	104000000	0	0.36932	0	0
chr8:104500000-105000000	chr8	104500000	0	0.373078	0	0
chr8:105000000-105500000	chr8	105000000	1	0.387682	0	2
chr8:105500000-106000000	chr8	105500000	1	0.405186	0	0
chr8:106000000-106500000	chr8	106000000	1	0.432478	0	0
chr8:106500000-107000000	chr8	106500000	11	0.461172	0	8
chr8:107000000-107500000	chr8	107000000	14	0.438896	0	6
chr8:107500000-108000000	chr8	107500000	24	0.462376	0	17
chr8:108000000-108500000	chr8	108000000	29	0.47458	0	17
chr8:108500000-109000000	chr8	108500000	14	0.456942	0	11
chr8:109000000-109500000	chr8	109000000	9	0.45863	0	7
chr8:109500000-110000000	chr8	109500000	14	0.441956	0	10
chr8:110000000-110500000	chr8	110000000	2	0.4421	0	1
chr8:110500000-111000000	chr8	110500000	0	0.432896	0	1
chr8:111000000-111500000	chr8	111000000	4	0.467612	0	8
chr8:111500000-112000000	chr8	111500000	3	0.416124	0	1
chr8:112000000-112500000	chr8	112000000	13	0.447986	0	10
chr8:112500000-113000000	chr8	112500000	9	0.454796	0	4
chr8:113000000-113500000	chr8	113000000	9	0.473302	0	9
chr8:113500000-114000000	chr8	113500000	12	0.447662	0	10
chr8:114000000-114500000	chr8	114000000	12	0.463468	0	10
chr8:114500000-115000000	chr8	114500000	4	0.428372	0	2
chr8:115000000-115500000	chr8	115000000	2	0.401708	0	0
chr8:115500000-116000000	chr8	115500000	1	0.400772	0	0
chr8:116000000-116500000	chr8	116000000	5	0.435372	0	2
chr8:116500000-117000000	chr8	116500000	5	0.437804	0	2
chr8:117000000-117500000	chr8	117000000	0	0.458788	0	1
chr8:117500000-118000000	chr8	117500000	0	0.454832	0	0
chr8:118000000-118500000	chr8	118000000	2	0.4393	0	2
chr8:118500000-119000000	chr8	118500000	0	0.438372	0	0
chr8:119000000-119500000	chr8	119000000	7	0.456066	0	6
chr8:119500000-120000000	chr8	119500000	8	0.4958	0	4
chr8:120000000-120500000	chr8	120000000	5	0.468938	0	3
chr8:120500000-121000000	chr8	120500000	1	0.456704	0	1
chr8:121000000-121500000	chr8	121000000	0	0.451364	0	0
chr8:121500000-122000000	chr8	121500000	4	0.481134	0	4
chr8:122000000-122500000	chr8	122000000	13	0.506602	0	14
chr8:122500000-123000000	chr8	122500000	5	0.526796	0	6
chr8:123000000-123500000	chr8	123000000	10	0.52078	0	9
chr8:123500000-124000000	chr8	123500000	5	0.512306	0	10
chr8:124000000-124500000	chr8	124000000	13	0.51373	0	11
chr8:124500000-125000000	chr8	124500000	12	0.526624	0	11
chr8:125000000-125500000	chr8	125000000	13	0.514142	0	9
chr8:125500000-126000000	chr8	125500000	23	0.488608	0	17
chr8:126000000-126500000	chr8	126000000	16	0.509968	0	8
chr8:126500000-127000000	chr8	126500000	6	0.485076	0	4
chr8:127000000-127500000	chr8	127000000	13	0.488256	0	9
chr8:127500000-128000000	chr8	127500000	2	0.48053	0	3
chr8:128000000-128500000	chr8	128000000	8	0.480026	0	5
chr8:128500000-129000000	chr8	128500000	4	0.463882	0	5
chr8:129000000-129500000	chr8	129000000	4	0.47213	0	4
chr8:129500000-130000000	chr8	129500000	2	0.42705	0	1
chr8:130000000-130500000	chr8	130000000	0	0.42697	0	0
chr8:130500000-131000000	chr8	130500000	3	0.418904	0	3
chr8:131000000-131500000	chr8	131000000	1	0.400142	0	1
chr8:131500000-131738871	chr8	131500000	2	0.388687	0	0
chr9:0-500000	chr9	0	0	nan	1	0
chr9:500000-1000000	chr9	500000	0	nan	1	0
chr9:1000000-1500000	chr9	1000000	0	nan	1	0
chr9:1500000-2000000	chr9	1500000	0	nan	1	0
chr9:2000000-2500000	chr9	2000000	0	nan	1	0
chr9:2500000-3000000	chr9	2500000	0	nan	1	0
chr9:3000000-3500000	chr9	3000000	5	0.407678	0	1
chr9:3500000-4000000	chr9	3500000	1	0.382364	0	1
chr9:4000000-4500000	chr9	4000000	3	0.387618	0	2
chr9:4500000-5000000	chr9	4500000	2	0.374172	0	1
chr9:5000000-5500000	chr9	5000000	3	0.37812	0	0
chr9:5500000-6000000	chr9	5500000	0	0.375542	0	0
chr9:6000000-6500000	chr9	6000000	2	0.38615	0	1
chr9:6500000-7000000	chr9	6500000	0	0.407052	0	0
chr9:7000000-7500000	chr9	7000000	7	0.394066	0	2
chr9:7500000-8000000	chr9	7500000	10	0.424322	0	3
chr9:8000000-8500000	chr9	8000000	5	0.405784	0	3
chr9:8500000-9000000	chr9	8500000	3	0.394222	0	3
chr9:9000000-9500000	chr9	9000000	2	0.406472	0	1
chr9:9500000-10000000	chr9	9500000	1	0.387782	0	0
chr9:10000000-10500000	chr9	10000000	1	0.382568	0	0
chr9:10500000-11000000	chr9	10500000	1	0.370062	0	0
chr9:11000000-11500000	chr9	11000000	0	0.376888	0	1
chr9:11500000-12000000	chr9	11500000	0	0.37712	0	0
chr9:12000000-12500000	chr9	12000000	0	0.384702	0	0
chr9:12500000-13000000	chr9	12500000	0	0.38372	0	0
chr9:13000000-13500000	chr9	13000000	3	0.417982	0.111814	0
chr9:13500000-14000000	chr9	13500000	5	0.426742	0	2
chr9:14000000-14500000	chr9	14000000	6	0.442356	0	4
chr9:14500000-15000000	chr9	14500000	9	0.449568	0	5
chr9:15000000-15500000	chr9	15000000	10	0.43752	0	5
chr9:15500000-16000000	chr9	15500000	2	0.417514	0	1
chr9:16000000-16500000	chr9	16000000	1	0.405674	0	1
chr9:16500000-17000000	chr9	16500000	0	0.386082	0	0
chr9:17000000-17500000	chr9	17000000	0	0.374406	0	0
chr9:17500000-18000000	chr9	17500000	0	0.38217	0	1
chr9:18000000-18500000	chr9	18000000	7	0.388998	0	2
chr9:18500000-19000000	chr9	18500000	9	0.38114	0	0
chr9:19000000-19500000	chr9	19000000	13	0.37487	0	0
chr9:19500000-20000000	chr9	19500000	11	0.384824	0	0
chr9:20000000-20500000	chr9	20000000	14	0.417648	0	10
chr9:20500000-21000000	chr9	20500000	23	0.498296	0	23
chr9:21000000-21500000	chr9	21000000	20	0.486982	0	17
chr9:21500000-22000000	chr9	21500000	26	0.498282	0	26
chr9:22000000-22500000	chr9	22000000	10	0.427792	0	7
chr9:22500000-23000000	chr9	22500000	0	0.425258	0	0
chr9:23000000-23500000	chr9	23000000	1	0.412278	0	1
chr9:23500000-24000000	chr9	23500000	1	0.39616	0	0
chr9:24000000-24500000	chr9	24000000	2	0.405046	0	1
chr9:24500000-25000000	chr9	24500000	5	0.419436	0.0004	5
chr9:25000000-25500000	chr9	25000000	2	0.416639	0.0002	2
chr9:25500000-26000000	chr9	25500000	0	0.393672	0	0
chr9:26000000-26500000	chr9	26000000	0	0.409066	0	0
chr9:26500000-27000000	chr9	26500000	9	0.435394	0	5
chr9:27000000-27500000	chr9	27000000	2	0.4389	0	1
chr9:27500000-28000000	chr9	27500000	0	0.41671	0	0
chr9:28000000-28500000	chr9	28000000	1	0.409582	0	1
chr9:28500000-29000000	chr9	28500000	0	0.408792	0	0
chr9:29000000-29500000	chr9	29000000	0	0.423728	0	1
chr9:29500000-30000000	chr9	29500000	1	0.430972	0	0
chr9:30000000-30500000	chr9	30000000	2	0.422188	0	1
chr9:30500000-31000000	chr9	30500000	4	0.444506	0	4
chr9:31000000-31500000	chr9	31000000	7	0.436126	0	4
chr9:31500000-32000000	chr9	31500000	2	0.423056	0	2
chr9:32000000-32500000	chr9	32000000	4	0.449764	0	2
chr9:32500000-33000000	chr9	32500000	1	0.415256	0	1
chr9:33000000-33500000	chr9	33000000	0	0.387732	0	0
chr9:33500000-34000000	chr9	33500000	1	0.39211	0	1
chr9:34000000-34500000	chr9	34000000	1	0.425232	0	2
chr9:34500000-35000000	chr9	34500000	3	0.459048	0	1
chr9:35000000-35500000	chr9	35000000	15	0.433658	0	8
chr9:35500000-36000000	chr9	35500000	8	0.39137	0	0
chr9:36000000-36500000	chr9	36000000	6	0.392586	0	0
chr9:36500000-37000000	chr9	36500000	8	0.44243	0	6
chr9:37000000-37500000	chr9	37000000	14	0.43498	0	10
chr9:37500000-38000000	chr9	37500000	17	0.382848	0	0
chr9:38000000-38500000	chr9	38000000	27	0.371982	0	0
chr9:38500000-39000000	chr9	38500000	20	0.37218	0	0
chr9:39000000-39500000	chr9	39000000	18	0.373058	0	0
chr9:39500000-40000000	chr9	39500000	25	0.386682	0	1
chr9:40000000-40500000	chr9	40000000	4	0.449394	0.003026	4
chr9:40500000-41000000	chr9	40500000	6	0.453362	0	6
chr9:41000000-41500000	chr9	41000000	5	0.424452	0	1
chr9:41500000-42000000	chr9	41500000	3	0.445132	0	2
chr9:42000000-42500000	chr9	42000000	4	0.458258	0	4
chr9:42500000-43000000	chr9	42500000	3	0.461984	0	4
chr9:43000000-43500000	chr9	43000000	4	0.485792	0	3
chr9:43500000-44000000	chr9	43500000	8	0.48935	0	9
chr9:44000000-44500000	chr9	44000000	24	0.47567	0	18
chr9:44500000-45000000	chr9	44500000	17	0.462838	0	11
chr9:45000000-45500000	chr9	45000000	10	0.488604	0	4
chr9:45500000-46000000	chr9	45500000	10	0.466836	0	6
chr9:46000000-46500000	chr9	46000000	7	0.473768	0	5
chr9:46500000-47000000	chr9	46500000	2	0.443012	0	0
chr9:47000000-47500000	chr9	47000000	1	0.444368	0	1
chr9:47500000-48000000	chr9	47500000	1	0.445568	0	0
chr9:48000000-48500000	chr9	48000000	7	0.439268	0	2
chr9:48500000-49000000	chr9	48500000	7	0.46179	0	3
chr9:49000000-49500000	chr9	49000000	6	0.445514	0	1
chr9:49500000-50000000	chr9	49500000	1	0.42956	0	1
chr9:50000000-50500000	chr9	50000000	12	0.439932	0	5
chr9:50500000-51000000	chr9	50500000	14	0.434626	0	7
chr9:51000000-51500000	chr9	51000000	3	0.414178	0	1
chr9:51500000-52000000	chr9	51500000	8	0.416968	0	4
chr9:52000000-52500000	chr9	52000000	2	0.406628	0	0
chr9:52500000-53000000	chr9	52500000	0	0.405508	0	0
chr9:53000000-53500000	chr9	53000000	10	0.407182	0	5
chr9:53500000-54000000	chr9	53500000	5	0.423162	0.100576	4
chr9:54000000-54500000	chr9	54000000	7	0.440012	0	4
chr9:54500000-55000000	chr9	54500000	13	0.447704	0	9
chr9:55000000-55500000	chr9	55000000	5	0.429518	0	7
chr9:55500000-56000000	chr9	55500000	5	0.40493	0	2
chr9:56000000-56500000	chr9	56000000	3	0.44054	0	5
chr9:56500000-57000000	chr9	56500000	13	0.476844	0	9
chr9:57000000-57500000	chr9	57000000	15	0.470824	0	9
chr9:57500000-58000000	chr9	57500000	12	0.480282	0	4
chr9:58000000-58500000	chr9	58000000	13	0.47095	0	8
chr9:58500000-59000000	chr9	58500000	3	0.43309	0	3
chr9:59000000-59500000	chr9	59000000	8	0.426918	0	7
chr9:59500000-60000000	chr9	59500000	8	0.424098	0	3
chr9:60000000-60500000	chr9	60000000	2	0.452854	0	1
chr9:60500000-61000000	chr9	60500000	6	0.466196	0	3
chr9:61000000-61500000	chr9	61000000	2	0.486402	0	3
chr9:61500000-62000000	chr9	61500000	5	0.464756	0	4
chr9:62000000-62500000	chr9	62000000	5	0.476732	0	4
chr9:62500000-63000000	chr9	62500000	7	0.460512	0	8
chr9:63000000-63500000	chr9	63000000	4	0.434536	0	3
chr9:63500000-64000000	chr9	63500000	6	0.490636	0	6
chr9:64000000-64500000	chr9	64000000	9	0.468332	0	6
chr9:64500000-65000000	chr9	64500000	8	0.44281	0	8
chr9:65000000-65500000	chr9	65000000	14	0.469482	0	13
chr9:65500000-66000000	chr9	65500000	9	0.42775	0	5
chr9:66000000-66500000	chr9	66000000	4	0.425584	0	5
chr9:66500000-67000000	chr9	66500000	9	0.445728	0	8
chr9:67000000-67500000	chr9	67000000	2	0.455148	0	1
chr9:67500000-68000000	chr9	67500000	7	0.432484	0	3
chr9:68000000-68500000	chr9	68000000	1	0.421958	0	0
chr9:68500000-69000000	chr9	68500000	2	0.449856	0	1
chr9:69000000-69500000	chr9	69000000	4	0.440422	0	3
chr9:69500000-70000000	chr9	69500000	6	0.439992	0	5
chr9:70000000-70500000	chr9	70000000	5	0.432006	0	3
chr9:70500000-71000000	chr9	70500000	4	0.434706	0	2
chr9:71000000-71500000	chr9	71000000	6	0.445392	0	2
chr9:71500000-72000000	chr9	71500000	2	0.41574	0	3
chr9:72000000-72500000	chr9	72000000	6	0.403828	0	5
chr9:72500000-73000000	chr9	72500000	12	0.447008	0	10
chr9:73000000-73500000	chr9	73000000	1	0.417978	0	0
chr9:73500000-74000000	chr9	73500000	2	0.404596	0	0
chr9:74000000-74500000	chr9	74000000	0	0.409544	0	0
chr9:74500000-75000000	chr9	74500000	6	0.429086	0	5
chr9:75000000-75500000	chr9	75000000	10	0.446904	0	7
chr9:75500000-76000000	chr9	75500000	3	0.387108	0	2
chr9:76000000-76500000	chr9	76000000	3	0.379684	0	2
chr9:76500000-77000000	chr9	76500000	1	0.382286	0	0
chr9:77000000-77500000	chr9	77000000	4	0.42038	0	1
chr9:77500000-78000000	chr9	77500000	5	0.439698	0	7
chr9:78000000-78500000	chr9	78000000	17	0.445538	0	9
chr9:78500000-79000000	chr9	78500000	0	0.396686	0	1
chr9:79000000-79500000	chr9	79000000	1	0.38958	0	1
chr9:79500000-80000000	chr9	79500000	6	0.412884	0	5
chr9:80000000-80500000	chr9	80000000	3	0.404126	0.144	1
chr9:80500000-81000000	chr9	80500000	0	0.378	0	0
chr9:81000000-81500000	chr9	81000000	0	0.376824	0	0
