tile_id	chrom	start	end	siScr_mCh	siLMNA_mCh	dlam_mCh	siScr_DNK	siLMNA_DNK	dlam_DNK	cov_min	tss_count
chr6:50000000-50500000	chr6	50000000	50500000	0.644291	1.123973	0.479682	0.726301	1.338668	0.612367	1.0000	1
chr6:50500000-51000000	chr6	50500000	51000000	0.747934	0.974236	0.226302	0.754841	1.205280	0.450439	1.0000	2
chr6:51000000-51500000	chr6	51000000	51500000	1.216395	1.336196	0.119802	0.794363	1.417613	0.623250	1.0200	0
chr6:51500000-52000000	chr6	51500000	52000000	1.294567	1.492422	0.197855	1.206194	1.490633	0.284439	0.9200	1
chr6:52000000-52500000	chr6	52000000	52500000	0.216419	-0.016568	-0.232987	0.008376	-0.023398	-0.031773	1.0000	6
chr6:52500000-53000000	chr6	52500000	53000000	-0.000343	-0.191932	-0.191590	-0.094185	-0.245195	-0.151010	1.0000	10
chr6:53000000-53500000	chr6	53000000	53500000	-0.346672	-0.641709	-0.295036	-0.254670	-0.467658	-0.212988	1.0000	3
chr6:53500000-54000000	chr6	53500000	54000000	-0.680286	-0.617845	0.062441	-0.414266	-0.522542	-0.108276	1.0000	3
chr6:54000000-54500000	chr6	54000000	54500000	-0.392800	-0.665107	-0.272306	-0.222858	-0.484527	-0.261669	1.0000	1
chr6:54500000-55000000	chr6	54500000	55000000	-0.545244	-0.498867	0.046376	-0.325944	-0.440863	-0.114918	0.9800	1
chr6:55000000-55500000	chr6	55000000	55500000	-0.407369	-0.190767	0.216602	-0.171084	-0.038456	0.132628	1.0000	3
chr6:55500000-56000000	chr6	55500000	56000000	-1.050960	-0.885729	0.165231	-0.720802	-0.369122	0.351680	1.0000	1
chr6:56000000-56500000	chr6	56000000	56500000	-1.232746	-1.071647	0.161099	-0.850279	-0.773498	0.076782	1.0000	1
chr6:56500000-57000000	chr6	56500000	57000000	-1.143740	-1.170255	-0.026516	-0.984681	-0.630773	0.353908	1.0000	4
chr6:57000000-57500000	chr6	57000000	57500000	0.314395	0.303572	-0.010823	0.250448	0.573558	0.323111	1.4000	3
chr6:57500000-58000000	chr6	57500000	58000000	1.050075	1.283589	0.233515	0.960985	1.081347	0.120362	1.0400	0
chr6:58000000-58500000	chr6	58000000	58500000	0.894464	1.150617	0.256153	0.959384	1.242050	0.282665	0.9000	0
chr6:58500000-59000000	chr6	58500000	59000000	1.115687	1.264568	0.148881	1.190290	1.594238	0.403948	0.5200	0
chr6:59000000-59500000	chr6	59000000	59500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr6:59500000-60000000	chr6	59500000	60000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr6:60000000-60500000	chr6	60000000	60500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr6:60500000-61000000	chr6	60500000	61000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr6:61000000-61500000	chr6	61000000	61500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr6:61500000-62000000	chr6	61500000	62000000	nan	nan	nan	nan	nan	nan	0.1600	0
chr6:62000000-62500000	chr6	62000000	62500000	0.890573	1.186698	0.296125	0.985933	1.236548	0.250615	0.7600	0
chr6:62500000-63000000	chr6	62500000	63000000	0.580959	0.973645	0.392686	0.731612	1.319146	0.587534	1.0000	1
chr6:63000000-63500000	chr6	63000000	63500000	0.696112	0.950894	0.254782	0.857916	1.152560	0.294644	1.0000	0
chr6:63500000-64000000	chr6	63500000	64000000	0.693951	1.002214	0.308263	0.790022	1.203981	0.413959	1.0000	1
chr6:64000000-64500000	chr6	64000000	64500000	-0.035608	-0.019128	0.016479	-0.107534	-0.039948	0.067586	1.0000	3
chr6:64500000-65000000	chr6	64500000	65000000	-0.010125	0.211295	0.221419	0.200524	0.243004	0.042480	1.0000	0
chr6:65000000-65500000	chr6	65000000	65500000	0.186628	0.078249	-0.108378	0.385187	0.606645	0.221458	1.0000	0
chr6:65500000-66000000	chr6	65500000	66000000	0.296473	0.505120	0.208647	0.277921	0.965632	0.687711	1.0000	0
chr6:66000000-66500000	chr6	66000000	66500000	0.108027	0.374308	0.266281	0.290001	0.927697	0.637696	1.0000	2
chr6:66500000-67000000	chr6	66500000	67000000	0.291058	0.541275	0.250216	0.604922	0.959040	0.354118	1.0000	0
chr6:67000000-67500000	chr6	67000000	67500000	0.372350	0.508168	0.135818	0.635481	0.998435	0.362954	1.0000	0
chr6:67500000-68000000	chr6	67500000	68000000	0.178792	0.554003	0.375211	0.545842	1.011379	0.465537	1.0000	0
chr6:68000000-68500000	chr6	68000000	68500000	0.050844	0.559122	0.508279	0.301968	0.845349	0.543381	1.0000	0
chr6:68500000-69000000	chr6	68500000	69000000	0.276044	0.806664	0.530620	0.604196	0.924398	0.320202	1.0000	0
chr6:69000000-69500000	chr6	69000000	69500000	0.399424	0.670971	0.271547	0.762462	0.960956	0.198494	1.0000	2
chr6:69500000-70000000	chr6	69500000	70000000	0.137023	0.174239	0.037216	0.422937	0.507324	0.084387	1.0000	0
chr6:70000000-70500000	chr6	70000000	70500000	0.549898	0.601345	0.051448	0.645207	0.766843	0.121636	1.0000	0
chr6:70500000-71000000	chr6	70500000	71000000	0.580074	0.422917	-0.157158	0.660813	0.743664	0.082851	1.0000	2
chr6:71000000-71500000	chr6	71000000	71500000	0.482060	0.380500	-0.101560	0.646955	0.463882	-0.183073	1.0000	4
chr6:71500000-72000000	chr6	71500000	72000000	0.487145	0.292152	-0.194993	0.602582	0.397700	-0.204882	1.0000	2
chr6:72000000-72500000	chr6	72000000	72500000	0.324269	0.018283	-0.305986	0.524548	0.574973	0.050425	1.0000	0
chr6:72500000-73000000	chr6	72500000	73000000	0.661309	0.710538	0.049229	0.816155	0.944419	0.128264	1.0000	1
chr6:73000000-73500000	chr6	73000000	73500000	-0.141497	-0.456794	-0.315296	-0.123733	-0.092721	0.031011	1.0000	1
chr6:73500000-74000000	chr6	73500000	74000000	-0.008218	-0.174799	-0.166581	-0.005465	-0.339769	-0.334304	1.0000	2
chr6:74000000-74500000	chr6	74000000	74500000	-0.373600	-0.623797	-0.250197	-0.520626	-0.714134	-0.193508	1.0000	9
chr6:74500000-75000000	chr6	74500000	75000000	0.398047	0.323877	-0.074170	0.336634	0.454036	0.117402	1.0000	0
chr6:75000000-75500000	chr6	75000000	75500000	0.254483	0.200202	-0.054281	0.085050	0.372256	0.287207	1.0000	0
chr6:75500000-76000000	chr6	75500000	76000000	-0.193711	-0.434844	-0.241133	-0.042729	0.051351	0.094080	1.0000	3
chr6:76000000-76500000	chr6	76000000	76500000	-0.868537	-1.077175	-0.208638	-0.749304	-0.747562	0.001742	1.0000	3
chr6:76500000-77000000	chr6	76500000	77000000	0.904788	0.975742	0.070954	0.748072	0.911777	0.163705	1.0000	1
chr6:77000000-77500000	chr6	77000000	77500000	0.769272	0.814392	0.045119	0.648708	0.974837	0.326129	1.0000	0
chr6:77500000-78000000	chr6	77500000	78000000	0.125151	0.163397	0.038246	0.351489	0.532581	0.181092	1.0000	0
chr6:78000000-78500000	chr6	78000000	78500000	0.454920	0.553158	0.098238	0.863228	0.789314	-0.073914	1.0000	2
chr6:78500000-79000000	chr6	78500000	79000000	1.016741	1.083612	0.066871	0.971836	1.086134	0.114298	1.0000	0
chr6:79000000-79500000	chr6	79000000	79500000	0.710003	0.727580	0.017577	0.656663	0.626683	-0.029980	1.0000	0
chr6:79500000-80000000	chr6	79500000	80000000	0.424833	0.228769	-0.196064	0.755499	0.675799	-0.079700	1.0000	3
chr6:80000000-80500000	chr6	80000000	80500000	0.731983	0.732449	0.000466	0.810473	0.671579	-0.138894	1.0000	2
chr6:80500000-81000000	chr6	80500000	81000000	0.405949	0.061843	-0.344106	0.377315	0.388967	0.011651	1.0000	3
chr6:81000000-81500000	chr6	81000000	81500000	-0.185758	-0.161996	0.023762	0.074342	-0.021019	-0.095362	1.0000	0
chr6:81500000-82000000	chr6	81500000	82000000	0.181013	0.327400	0.146387	0.316279	0.532620	0.216341	1.0000	0
chr6:82000000-82500000	chr6	82000000	82500000	-0.047342	-0.410146	-0.362804	0.079553	0.087501	0.007948	1.0000	1
chr6:82500000-83000000	chr6	82500000	83000000	-0.454770	-0.450767	0.004004	-0.382803	-0.434302	-0.051499	1.0000	1
chr6:83000000-83500000	chr6	83000000	83500000	0.439344	0.329080	-0.110264	0.559411	0.317965	-0.241446	1.0000	1
chr6:83500000-84000000	chr6	83500000	84000000	-0.062483	-0.250728	-0.188245	0.109647	0.158971	0.049324	1.0000	4
chr6:84000000-84500000	chr6	84000000	84500000	0.626331	0.643632	0.017301	0.926721	0.717415	-0.209305	1.0000	3
chr6:84500000-85000000	chr6	84500000	85000000	0.982352	0.790115	-0.192236	0.987690	1.024048	0.036357	1.0000	4
chr6:85000000-85500000	chr6	85000000	85500000	0.392590	0.467962	0.075371	0.466068	0.696117	0.230049	1.0000	1
chr6:85500000-86000000	chr6	85500000	86000000	1.245921	1.342104	0.096184	1.171461	1.444271	0.272811	1.0000	0
chr6:86000000-86500000	chr6	86000000	86500000	0.033442	-0.030534	-0.063976	0.026553	0.054946	0.028392	1.0000	3
chr6:86500000-87000000	chr6	86500000	87000000	1.280721	1.368142	0.087421	1.120983	1.204999	0.084016	1.0000	0
chr6:87000000-87500000	chr6	87000000	87500000	1.202420	1.433832	0.231412	1.024516	1.146925	0.122409	1.0000	0
chr6:87500000-88000000	chr6	87500000	88000000	0.287951	0.459321	0.171369	0.091287	0.703108	0.611821	1.0000	3
chr6:88000000-88500000	chr6	88000000	88500000	-0.079069	-0.229500	-0.150431	-0.151986	-0.227193	-0.075207	1.0000	8
chr6:88500000-89000000	chr6	88500000	89000000	0.876815	0.961531	0.084716	0.803951	0.746575	-0.057376	1.0000	2
chr6:89000000-89500000	chr6	89000000	89500000	0.702934	0.582838	-0.120096	0.652827	0.741681	0.088854	1.0000	0
chr6:89500000-90000000	chr6	89500000	90000000	-0.060463	-0.226299	-0.165835	-0.180740	-0.130194	0.050546	1.0000	5
chr6:90000000-90500000	chr6	90000000	90500000	-0.025582	-0.183910	-0.158327	0.039355	-0.348647	-0.388003	1.0000	5
chr6:90500000-91000000	chr6	90500000	91000000	-0.580902	-0.597721	-0.016819	-0.501268	-0.827539	-0.326271	1.0000	2
chr6:91000000-91500000	chr6	91000000	91500000	-0.391747	-0.157439	0.234307	-0.268506	-0.374386	-0.105881	1.0000	2
chr6:91500000-92000000	chr6	91500000	92000000	0.358314	0.477128	0.118815	0.370386	0.504353	0.133967	1.0000	0
chr6:92000000-92500000	chr6	92000000	92500000	0.202463	0.159746	-0.042717	0.195008	0.389308	0.194299	1.0000	0
chr6:92500000-93000000	chr6	92500000	93000000	0.162267	0.576987	0.414720	0.461894	0.906029	0.444134	1.0000	0
chr6:93000000-93500000	chr6	93000000	93500000	0.023746	0.336280	0.312533	0.326528	0.545250	0.218722	1.0000	0
chr6:93500000-94000000	chr6	93500000	94000000	0.365053	0.440864	0.075812	0.547651	0.792006	0.244354	1.0000	0
chr6:94000000-94500000	chr6	94000000	94500000	0.118401	0.615179	0.496778	0.512892	0.987683	0.474791	1.0000	1
chr6:94500000-95000000	chr6	94500000	95000000	0.440201	0.623789	0.183588	0.463165	0.988960	0.525795	1.0000	0
chr6:95000000-95500000	chr6	95000000	95500000	0.606936	0.912908	0.305972	0.713728	1.386623	0.672895	1.0000	0
chr6:95500000-96000000	chr6	95500000	96000000	0.696219	0.936788	0.240569	0.977536	1.383727	0.406191	0.7000	0
chr6:96000000-96500000	chr6	96000000	96500000	0.784316	1.139117	0.354801	0.914889	1.520880	0.605992	1.0000	2
chr6:96500000-97000000	chr6	96500000	97000000	0.860568	1.073798	0.213230	0.801918	1.271426	0.469507	1.0000	1
chr6:97000000-97500000	chr6	97000000	97500000	0.932353	0.945984	0.013631	1.075918	0.973297	-0.102621	1.0000	4
chr6:97500000-98000000	chr6	97500000	98000000	0.593196	0.537028	-0.056168	0.698741	0.800095	0.101355	1.0000	1
chr6:98000000-98500000	chr6	98000000	98500000	0.302055	0.857868	0.555812	0.765107	0.982154	0.217048	1.0000	0
chr6:98500000-99000000	chr6	98500000	99000000	1.176391	1.463727	0.287336	0.998061	1.227435	0.229375	1.0000	0
chr6:99000000-99500000	chr6	99000000	99500000	0.797887	0.606474	-0.191413	0.548295	0.636717	0.088422	1.0000	2
chr6:99500000-100000000	chr6	99500000	100000000	0.619244	0.540453	-0.078791	0.632828	0.564639	-0.068189	1.0000	4
chr6:100000000-100500000	chr6	100000000	100500000	0.709495	0.728788	0.019292	0.880612	0.616062	-0.264550	1.0000	3
chr6:100500000-101000000	chr6	100500000	101000000	-0.164606	-0.245591	-0.080984	-0.262285	-0.143913	0.118373	1.0000	1
chr6:101000000-101500000	chr6	101000000	101500000	-0.478564	-0.390811	0.087753	-0.218699	0.134867	0.353566	1.0000	1
chr6:101500000-102000000	chr6	101500000	102000000	0.379069	0.546494	0.167424	0.536918	0.647085	0.110168	1.0000	1
chr6:102000000-102500000	chr6	102000000	102500000	-0.383789	0.047183	0.430972	0.060537	0.562742	0.502205	1.0000	0
chr6:102500000-103000000	chr6	102500000	103000000	0.293438	0.748444	0.455006	0.743956	1.318919	0.574963	1.0000	0
chr6:103000000-103500000	chr6	103000000	103500000	0.324515	0.543882	0.219367	0.724758	1.072904	0.348146	1.0000	0
chr6:103500000-104000000	chr6	103500000	104000000	0.620776	1.010680	0.389904	0.877936	1.346651	0.468716	1.0000	0
chr6:104000000-104500000	chr6	104000000	104500000	0.826462	0.933935	0.107473	1.057913	1.367348	0.309435	0.9600	0
chr6:104500000-105000000	chr6	104500000	105000000	0.979037	0.896355	-0.082682	0.829805	0.961725	0.131920	1.0000	0
chr6:105000000-105500000	chr6	105000000	105500000	-0.458165	-0.479871	-0.021707	-0.046079	-0.313121	-0.267042	1.0000	2
chr6:105500000-106000000	chr6	105500000	106000000	-0.786512	-0.642869	0.143643	-0.552492	-0.857967	-0.305475	1.0000	3
chr6:106000000-106500000	chr6	106000000	106500000	-0.645235	-0.678482	-0.033247	-0.806085	-0.805860	0.000225	1.0000	0
chr6:106500000-107000000	chr6	106500000	107000000	-0.982946	-1.060189	-0.077243	-0.994554	-0.894218	0.100336	1.0000	3
chr6:107000000-107500000	chr6	107000000	107500000	-0.455607	-0.695451	-0.239844	-0.655018	-0.980518	-0.325501	1.0000	4
chr6:107500000-108000000	chr6	107500000	108000000	-0.541947	-0.780528	-0.238580	-0.536583	-0.985237	-0.448654	1.0000	2
chr6:108000000-108500000	chr6	108000000	108500000	-0.604860	-0.748259	-0.143399	-0.931170	-1.019266	-0.088096	1.0000	4
chr6:108500000-109000000	chr6	108500000	109000000	-0.764386	-0.795214	-0.030828	-0.655894	-0.831093	-0.175198	1.0000	3
chr6:109000000-109500000	chr6	109000000	109500000	-0.774320	-0.883770	-0.109450	-0.566494	-0.893718	-0.327224	1.0000	3
chr6:109500000-110000000	chr6	109500000	110000000	-0.301290	-0.431214	-0.129923	-0.333530	-0.506727	-0.173197	1.0000	5
chr6:110000000-110500000	chr6	110000000	110500000	0.141045	-0.111603	-0.252648	0.128153	-0.290064	-0.418217	1.0000	3
chr6:110500000-111000000	chr6	110500000	111000000	-0.287481	-0.534300	-0.246819	-0.145253	-0.591554	-0.446301	1.0000	5
chr6:111000000-111500000	chr6	111000000	111500000	-0.506862	-0.633811	-0.126949	-0.642494	-0.799819	-0.157325	1.0000	5
chr6:111500000-112000000	chr6	111500000	112000000	-1.174178	-1.111781	0.062398	-1.010990	-1.264297	-0.253307	1.0000	3
chr6:112000000-112500000	chr6	112000000	112500000	-0.789435	-0.883041	-0.093606	-0.890744	-1.033516	-0.142773	1.0000	4
chr6:112500000-113000000	chr6	112500000	113000000	-1.112078	-1.011157	0.100921	-0.857843	-0.935894	-0.078051	1.0000	2
chr6:113000000-113500000	chr6	113000000	113500000	-1.329821	-1.253761	0.076060	-1.202970	-1.040848	0.162122	1.0000	0
chr6:113500000-114000000	chr6	113500000	114000000	-1.016686	-1.289916	-0.273230	-0.991038	-1.099614	-0.108576	1.0000	0
chr6:114000000-114500000	chr6	114000000	114500000	-0.676861	-0.726631	-0.049770	-0.637972	-0.580468	0.057504	1.0000	2
chr6:114500000-115000000	chr6	114500000	115000000	0.565354	0.850961	0.285607	0.675268	0.842821	0.167553	1.0000	1
chr6:115000000-115500000	chr6	115000000	115500000	0.344429	0.923341	0.578911	0.728203	1.105272	0.377069	1.0000	0
chr6:115500000-116000000	chr6	115500000	116000000	0.624105	0.905991	0.281886	0.780364	1.061136	0.280772	0.9800	0
chr6:116000000-116500000	chr6	116000000	116500000	0.445710	0.517134	0.071424	0.593226	0.571602	-0.021624	1.0000	3
chr6:116500000-117000000	chr6	116500000	117000000	-0.819301	-0.639493	0.179808	-0.605403	-0.339700	0.265703	1.0000	10
chr6:117000000-117500000	chr6	117000000	117500000	0.889962	0.911093	0.021132	0.761907	0.994480	0.232573	1.0000	4
chr6:117500000-118000000	chr6	117500000	118000000	0.232225	0.103196	-0.129029	0.297752	0.316678	0.018926	1.0000	5
chr6:118000000-118500000	chr6	118000000	118500000	1.092815	1.105088	0.012273	1.076036	1.386098	0.310063	1.0000	1
chr6:118500000-119000000	chr6	118500000	119000000	-0.193164	-0.184708	0.008457	-0.078040	0.097863	0.175903	1.0000	2
chr6:119000000-119500000	chr6	119000000	119500000	0.226723	0.213341	-0.013382	0.368765	0.122239	-0.246526	1.0000	3
chr6:119500000-120000000	chr6	119500000	120000000	0.158635	0.068356	-0.090280	0.240135	0.213477	-0.026657	1.0000	1
chr6:120000000-120500000	chr6	120000000	120500000	0.116991	0.608629	0.491638	0.411789	0.828835	0.417046	1.0000	0
chr6:120500000-121000000	chr6	120500000	121000000	0.597622	1.044244	0.446623	0.741228	1.407485	0.666257	1.0000	0
chr6:121000000-121500000	chr6	121000000	121500000	0.822825	1.141083	0.318258	1.114296	1.412826	0.298530	1.0000	0
chr6:121500000-122000000	chr6	121500000	122000000	-0.209079	-0.177228	0.031851	0.281242	0.105173	-0.176069	1.0000	2
chr6:122000000-122500000	chr6	122000000	122500000	-0.344822	-0.158450	0.186372	-0.225880	0.172927	0.398807	1.0000	0
chr6:122500000-123000000	chr6	122500000	123000000	0.143045	0.266334	0.123290	0.403182	0.512857	0.109675	1.0000	3
chr6:123000000-123500000	chr6	123000000	123500000	0.718164	0.834056	0.115891	0.745508	1.074444	0.328936	1.0000	3
chr6:123500000-124000000	chr6	123500000	124000000	0.394863	0.629475	0.234613	0.797061	1.019779	0.222718	1.0000	1
chr6:124000000-124500000	chr6	124000000	124500000	0.373145	0.512876	0.139731	0.695983	0.823594	0.127611	1.0000	1
chr6:124500000-125000000	chr6	124500000	125000000	0.344722	0.386126	0.041404	0.693756	0.663689	-0.030067	1.0000	0
chr6:125000000-125500000	chr6	125000000	125500000	-0.131974	-0.304163	-0.172189	-0.185496	-0.101794	0.083702	1.0000	2
chr6:125500000-126000000	chr6	125500000	126000000	0.510680	0.536375	0.025695	0.333812	0.242515	-0.091296	1.0000	1
chr6:126000000-126500000	chr6	126000000	126500000	-0.071365	-0.251993	-0.180628	0.034412	-0.383151	-0.417562	1.0000	4
chr6:126500000-127000000	chr6	126500000	127000000	0.439574	0.221614	-0.217960	0.679715	0.300251	-0.379464	1.0000	1
chr6:127000000-127500000	chr6	127000000	127500000	-0.141705	-0.117067	0.024638	0.219974	0.007678	-0.212296	1.0000	1
chr6:127500000-128000000	chr6	127500000	128000000	-0.315641	-0.643278	-0.327637	0.117678	-0.188360	-0.306038	1.0000	5
chr6:128000000-128500000	chr6	128000000	128500000	-0.711787	-0.639265	0.072522	-0.338111	-0.546035	-0.207923	1.0000	1
chr6:128500000-129000000	chr6	128500000	129000000	-1.139853	-1.126327	0.013526	-0.704546	-0.754953	-0.050407	1.0000	1
chr6:129000000-129500000	chr6	129000000	129500000	-0.541403	-0.931383	-0.389980	-0.613937	-0.682625	-0.068688	1.0000	1
chr6:129500000-130000000	chr6	129500000	130000000	-0.578332	-0.862632	-0.284300	-0.284582	-0.577397	-0.292815	1.0000	0
chr6:130000000-130500000	chr6	130000000	130500000	-0.421614	-0.527198	-0.105584	-0.435730	-0.502067	-0.066337	1.0000	3
chr6:130500000-131000000	chr6	130500000	131000000	-0.250013	-0.428081	-0.178068	-0.079805	-0.344025	-0.264220	1.0000	2
chr6:131000000-131500000	chr6	131000000	131500000	-0.274255	-0.531136	-0.256881	-0.279230	-0.324102	-0.044871	1.0000	3
chr6:131500000-132000000	chr6	131500000	132000000	0.097289	-0.177268	-0.274557	0.095463	-0.170244	-0.265707	1.0000	3
chr6:132000000-132500000	chr6	132000000	132500000	-0.826588	-0.861697	-0.035109	-0.607113	-0.636069	-0.028956	1.0000	4
chr6:132500000-133000000	chr6	132500000	133000000	-0.611887	-0.804977	-0.193089	-0.657812	-0.681512	-0.023700	1.0000	8
chr6:133000000-133500000	chr6	133000000	133500000	-0.258017	-0.421577	-0.163560	-0.301283	-0.498323	-0.197041	1.0000	4
chr6:133500000-134000000	chr6	133500000	134000000	-0.546674	-0.699949	-0.153274	-0.287059	-0.452345	-0.165286	1.0000	1
chr6:134000000-134500000	chr6	134000000	134500000	-0.840911	-1.076167	-0.235256	-0.639199	-1.174321	-0.535122	1.0000	4
chr6:134500000-135000000	chr6	134500000	135000000	-0.979348	-0.985171	-0.005823	-0.840102	-1.087848	-0.247746	1.0000	1
chr6:135000000-135500000	chr6	135000000	135500000	-0.755327	-0.877725	-0.122398	-0.949754	-1.079139	-0.129385	1.0000	2
chr6:135500000-136000000	chr6	135500000	136000000	-0.608724	-0.943736	-0.335013	-0.538285	-0.745599	-0.207314	1.0000	2
chr6:136000000-136500000	chr6	136000000	136500000	-0.499531	-0.781335	-0.281803	-0.473579	-0.696652	-0.223073	1.0000	1
chr6:136500000-137000000	chr6	136500000	137000000	-0.306898	-0.426115	-0.119217	-0.228264	-0.454424	-0.226160	1.0000	3
chr6:137000000-137500000	chr6	137000000	137500000	0.018573	-0.306131	-0.324704	0.039736	-0.486201	-0.525937	1.0000	5
chr6:137500000-138000000	chr6	137500000	138000000	-0.004760	-0.329229	-0.324469	0.028690	-0.394930	-0.423620	1.0000	2
chr6:138000000-138500000	chr6	138000000	138500000	-0.425980	-0.557392	-0.131412	-0.425936	-0.877630	-0.451694	1.0000	3
chr6:138500000-139000000	chr6	138500000	139000000	-0.270482	-0.493378	-0.222896	-0.393913	-0.830391	-0.436478	1.0000	4
chr6:139000000-139500000	chr6	139000000	139500000	-0.661898	-0.870545	-0.208647	-0.826305	-1.040825	-0.214520	1.0000	5
chr6:139500000-140000000	chr6	139500000	140000000	-0.963144	-1.082973	-0.119828	-1.103017	-1.179994	-0.076977	1.0000	2
chr6:140000000-140500000	chr6	140000000	140500000	-1.489593	-1.313537	0.176057	-1.243736	-1.111793	0.131943	1.0000	0
chr6:140500000-141000000	chr6	140500000	141000000	-1.427464	-1.455124	-0.027660	-1.148363	-1.039746	0.108617	1.0000	0
chr6:141000000-141500000	chr6	141000000	141500000	-1.431718	-1.522448	-0.090729	-1.077538	-1.224411	-0.146874	1.0000	0
chr6:141500000-142000000	chr6	141500000	142000000	-1.282174	-1.253136	0.029037	-0.996294	-0.949175	0.047118	1.0000	0
chr6:142000000-142500000	chr6	142000000	142500000	-0.416556	-0.809110	-0.392554	-0.433673	-0.620333	-0.186660	1.0000	3
chr6:142500000-143000000	chr6	142500000	143000000	-1.225014	-1.161676	0.063339	-0.986134	-0.963085	0.023049	1.0000	1
chr6:143000000-143500000	chr6	143000000	143500000	-0.993168	-1.158935	-0.165767	-1.027248	-0.940050	0.087198	1.0000	2
chr6:143500000-144000000	chr6	143500000	144000000	-0.705395	-0.669359	0.036036	-0.576079	-0.892792	-0.316713	1.0000	4
chr6:144000000-144500000	chr6	144000000	144500000	-0.529409	-0.672435	-0.143026	-0.695595	-0.868129	-0.172534	0.9800	5
chr6:144500000-145000000	chr6	144500000	145000000	-0.729367	-0.981399	-0.252032	-0.629757	-0.993593	-0.363836	1.0000	1
chr6:145000000-145500000	chr6	145000000	145500000	-0.559298	-0.759053	-0.199755	-0.554434	-0.916821	-0.362387	1.0000	0
chr6:145500000-146000000	chr6	145500000	146000000	-0.076178	-0.263221	-0.187042	0.097768	-0.161506	-0.259274	1.0000	0
chr6:146000000-146500000	chr6	146000000	146500000	0.007192	0.023488	0.016296	0.254016	0.200743	-0.053273	1.0000	4
chr6:146500000-147000000	chr6	146500000	147000000	0.190429	0.330979	0.140550	0.565388	0.582374	0.016986	1.0000	2
chr6:147000000-147500000	chr6	147000000	147500000	-0.316588	-0.435270	-0.118682	-0.125478	-0.349165	-0.223687	1.0000	0
chr6:147500000-148000000	chr6	147500000	148000000	-0.387401	-0.383468	0.003934	-0.252336	-0.283904	-0.031568	1.0000	2
chr6:148000000-148500000	chr6	148000000	148500000	0.010977	-0.105541	-0.116518	-0.185920	-0.264464	-0.078544	1.0000	0
chr6:148500000-149000000	chr6	148500000	149000000	-0.393720	-0.657614	-0.263894	-0.415195	-0.917480	-0.502285	1.0000	1
chr6:149000000-149500000	chr6	149000000	149500000	-0.864148	-0.831699	0.032449	-0.768148	-0.832563	-0.064415	1.0000	1
chr6:149500000-150000000	chr6	149500000	150000000	-1.200797	-1.233473	-0.032676	-1.069213	-1.206964	-0.137751	1.0000	6
chr6:150000000-150500000	chr6	150000000	150500000	-0.854044	-0.911081	-0.057037	-0.761657	-1.090164	-0.328507	1.0000	11
chr6:150500000-151000000	chr6	150500000	151000000	-0.530439	-0.449007	0.081432	-0.683393	-0.707753	-0.024360	1.0000	2
chr6:151000000-151500000	chr6	151000000	151500000	-0.730763	-0.642122	0.088641	-0.693499	-1.063340	-0.369840	1.0000	1
chr6:151500000-152000000	chr6	151500000	152000000	-0.297622	-0.266081	0.031541	-0.143614	-0.338408	-0.194794	1.0000	5
chr6:152000000-152500000	chr6	152000000	152500000	0.486052	0.515725	0.029672	0.566600	0.259300	-0.307299	1.0000	1
chr6:152500000-153000000	chr6	152500000	153000000	0.411491	0.151108	-0.260383	0.505537	0.488054	-0.017482	1.0000	1
chr6:153000000-153500000	chr6	153000000	153500000	0.562090	0.708113	0.146023	0.517818	0.771693	0.253874	1.0000	5
chr6:153500000-154000000	chr6	153500000	154000000	0.838562	0.998418	0.159856	1.145451	1.413132	0.267681	1.0000	0
chr6:154000000-154500000	chr6	154000000	154500000	0.633554	1.017895	0.384341	0.964123	0.966525	0.002402	1.0000	1
chr6:154500000-155000000	chr6	154500000	155000000	-0.058215	-0.232996	-0.174781	-0.194510	-0.422634	-0.228124	1.0000	2
chr6:155000000-155500000	chr6	155000000	155500000	-0.591036	-0.666747	-0.075711	-0.727851	-0.927510	-0.199659	1.0000	2
chr6:155500000-156000000	chr6	155500000	156000000	-0.227740	-0.071509	0.156232	-0.025607	-0.140445	-0.114839	1.0000	3
chr6:156000000-156500000	chr6	156000000	156500000	0.680689	0.958104	0.277415	0.588312	0.966503	0.378191	0.9800	0
chr6:156500000-157000000	chr6	156500000	157000000	0.750714	0.734093	-0.016620	0.519530	0.562780	0.043250	1.0000	0
chr6:157000000-157500000	chr6	157000000	157500000	-0.838059	-0.826296	0.011763	-0.848275	-0.526291	0.321984	1.0000	1
chr6:157500000-158000000	chr6	157500000	158000000	-0.463446	-0.391768	0.071678	-0.580869	-0.911262	-0.330393	0.7600	2
chr6:158000000-158500000	chr6	158000000	158500000	-0.706683	-0.618383	0.088300	-0.799474	-0.937715	-0.138241	1.0000	2
chr6:158500000-159000000	chr6	158500000	159000000	-0.676005	-0.683807	-0.007802	-0.748943	-0.940274	-0.191331	1.0000	4
chr6:159000000-159500000	chr6	159000000	159500000	-0.442167	-0.425590	0.016577	-0.515363	-0.631311	-0.115948	1.0000	5
