tile_id	chrom	start	end	siScr_mCh	siLMNA_mCh	dlam_mCh	siScr_DNK	siLMNA_DNK	dlam_DNK	cov_min	tss_count
chr6:142500000-143000000	chr6	142500000	143000000	-1.1042	-0.960733	0.14347	-0.997947	-0.917803	0.0801436	1.0000	1
chr6:143000000-143500000	chr6	143000000	143500000	-0.804645	-0.906905	-0.10226	-0.813995	-0.905243	-0.0912487	1.0000	3
chr6:143500000-144000000	chr6	143500000	144000000	-0.459591	-0.591021	-0.13143	-0.406007	-0.772883	-0.366876	0.9800	4
chr6:144000000-144500000	chr6	144000000	144500000	-0.695908	-0.904692	-0.208784	-0.73657	-1.02455	-0.287985	1.0000	4
chr6:144500000-145000000	chr6	144500000	145000000	-0.62548	-0.80268	-0.1772	-0.67002	-0.970947	-0.300926	1.0000	0
chr6:145000000-145500000	chr6	145000000	145500000	-0.246698	-0.546885	-0.300188	-0.0623936	-0.362833	-0.300439	1.0000	0
chr6:145500000-146000000	chr6	145500000	146000000	-0.186831	-0.263233	-0.0764017	0.0314821	-0.198467	-0.229949	1.0000	3
chr6:146000000-146500000	chr6	146000000	146500000	0.362152	0.587245	0.225093	0.670334	0.719056	0.0487223	1.0000	1
chr6:146500000-147000000	chr6	146500000	147000000	-0.185108	-0.191426	-0.00631801	0.0543833	-0.0045222	-0.0589055	1.0000	2
chr6:147000000-147500000	chr6	147000000	147500000	-0.4521	-0.547219	-0.095119	-0.212242	-0.33024	-0.117998	1.0000	1
chr6:147500000-148000000	chr6	147500000	148000000	-0.0202909	-0.0713307	-0.0510398	-0.173956	-0.350794	-0.176838	1.0000	1
chr6:148000000-148500000	chr6	148000000	148500000	-0.270839	-0.509913	-0.239074	-0.382529	-0.58409	-0.201561	1.0000	1
chr6:148500000-149000000	chr6	148500000	149000000	-0.630584	-0.683643	-0.0530585	-0.59722	-0.820888	-0.223667	1.0000	1
chr6:149000000-149500000	chr6	149000000	149500000	-1.11061	-1.14787	-0.0372552	-0.965754	-1.08009	-0.114334	1.0000	3
chr6:149500000-150000000	chr6	149500000	150000000	-1.16014	-1.11394	0.0461994	-0.983764	-1.21856	-0.234801	1.0000	11
chr6:150000000-150500000	chr6	150000000	150500000	-0.542057	-0.626752	-0.0846948	-0.65162	-0.860227	-0.208607	1.0000	4
chr6:150500000-151000000	chr6	150500000	151000000	-0.572211	-0.533068	0.0391433	-0.618679	-0.931378	-0.312699	1.0000	2
chr6:151000000-151500000	chr6	151000000	151500000	-0.843739	-0.719331	0.124408	-0.787032	-0.979977	-0.192945	1.0000	5
chr6:151500000-152000000	chr6	151500000	152000000	0.564536	0.7242	0.159665	0.787942	0.585495	-0.202447	1.0000	1
chr6:152000000-152500000	chr6	152000000	152500000	0.19561	-0.0920771	-0.287687	0.349961	-0.0176119	-0.367573	1.0000	0
chr6:152500000-153000000	chr6	152500000	153000000	0.806939	0.948123	0.141184	0.681945	1.00905	0.327105	1.0000	4
chr6:153000000-153500000	chr6	153000000	153500000	0.710803	0.700793	-0.0100094	0.896824	1.15265	0.255826	1.0000	2
chr6:153500000-154000000	chr6	153500000	154000000	0.705097	1.0526	0.347506	1.11006	1.20346	0.0934078	1.0000	0
chr6:154000000-154500000	chr6	154000000	154500000	0.180155	0.255748	0.0755936	0.278731	0.0632716	-0.21546	1.0000	2
chr6:154500000-155000000	chr6	154500000	155000000	-0.498832	-0.649307	-0.150475	-0.763086	-0.894005	-0.130919	1.0000	3
chr6:155000000-155500000	chr6	155000000	155500000	-0.421128	-0.400275	0.0208532	-0.356355	-0.627321	-0.270967	1.0000	3
chr6:155500000-156000000	chr6	155500000	156000000	0.364842	0.658174	0.293332	0.424555	0.763939	0.339384	1.0000	0
chr6:156000000-156500000	chr6	156000000	156500000	0.907337	1.06234	0.155006	0.724492	0.892479	0.167987	0.9800	0
chr6:156500000-157000000	chr6	156500000	157000000	-0.29353	-0.391545	-0.0980149	-0.445333	-0.147663	0.297669	1.0000	1
chr6:157000000-157500000	chr6	157000000	157500000	-0.715636	-0.624832	0.0908038	-0.737671	-0.911205	-0.173534	0.9600	2
chr6:157500000-158000000	chr6	157500000	158000000	-0.618853	-0.601787	0.0170665	-0.653382	-0.904508	-0.251126	1.0000	2
chr6:158000000-158500000	chr6	158000000	158500000	-0.707214	-0.629402	0.0778111	-0.829533	-0.916777	-0.0872437	1.0000	3
chr6:158500000-159000000	chr6	158500000	159000000	-0.50311	-0.514447	-0.0113363	-0.547968	-0.78846	-0.240492	1.0000	4
chr6:159000000-159500000	chr6	159000000	159500000	0.820401	0.909176	0.0887754	0.594645	0.795013	0.200368	1.0000	3
chr6:159500000-160000000	chr6	159500000	160000000	0.505176	0.357512	-0.147664	0.588975	0.399702	-0.189273	1.0000	8
chr6:160000000-160500000	chr6	160000000	160500000	1.11329	1.04105	-0.072245	0.907462	1.01419	0.106731	1.0000	3
chr6:160500000-161000000	chr6	160500000	161000000	0.944557	0.974057	0.0295003	0.738972	1.10662	0.36765	0.9200	3
chr6:161000000-161500000	chr6	161000000	161500000	0.352322	0.219369	-0.132953	0.327793	0.223396	-0.104397	1.0000	1
chr6:161500000-162000000	chr6	161500000	162000000	1.08226	0.98455	-0.0977111	0.652949	0.729001	0.0760526	1.0000	0
chr6:162000000-162500000	chr6	162000000	162500000	0.785327	1.06515	0.279827	0.874262	0.846665	-0.0275969	1.0000	0
chr6:162500000-163000000	chr6	162500000	163000000	0.445229	0.751563	0.306333	0.77925	0.97975	0.2005	1.0000	2
chr6:163000000-163500000	chr6	163000000	163500000	0.0360235	0.195041	0.159017	0.2227	0.173866	-0.048834	1.0000	1
chr6:163500000-164000000	chr6	163500000	164000000	0.108809	0.11772	0.00891068	0.143093	0.0602208	-0.0828718	1.0000	0
chr6:164000000-164500000	chr6	164000000	164500000	0.566014	0.918939	0.352925	0.430137	1.00877	0.578629	1.0000	0
chr6:164500000-165000000	chr6	164500000	165000000	0.651513	0.848628	0.197115	0.383928	0.978069	0.594142	1.0000	0
chr6:165000000-165500000	chr6	165000000	165500000	0.648884	1.11974	0.470854	0.763694	0.992321	0.228627	1.0000	1
chr6:165500000-166000000	chr6	165500000	166000000	0.523355	0.694038	0.170683	0.474202	0.753666	0.279464	1.0000	1
chr6:166000000-166500000	chr6	166000000	166500000	0.54895	0.478224	-0.0707257	0.599679	0.604592	0.00491261	1.0000	4
chr6:166500000-167000000	chr6	166500000	167000000	0.583195	0.571841	-0.0113537	0.503466	0.366944	-0.136522	1.0000	4
chr6:167000000-167500000	chr6	167000000	167500000	0.985791	1.04927	0.0634814	0.730813	0.85369	0.122877	1.0000	4
chr6:167500000-168000000	chr6	167500000	168000000	0.139197	0.290408	0.151211	0.381164	0.244499	-0.136666	0.8800	2
chr6:168000000-168500000	chr6	168000000	168500000	0.913047	0.723807	-0.18924	0.652989	0.605699	-0.0472902	1.0000	3
chr6:168500000-169000000	chr6	168500000	169000000	0.918271	1.19729	0.279021	0.844623	0.911458	0.066835	1.0000	0
chr6:169000000-169500000	chr6	169000000	169500000	0.579608	0.530974	-0.048634	0.593991	0.471581	-0.12241	1.0000	1
chr6:169500000-170000000	chr6	169500000	170000000	0.703812	0.538343	-0.165469	0.375831	0.505911	0.13008	1.0000	5
chr6:170000000-170500000	chr6	170000000	170500000	0.693185	0.559019	-0.134166	0.517675	0.563621	0.0459454	0.8800	2
chr6:170500000-170805979	chr6	170500000	170805979	-0.365233	0.166395	0.531627	0.005251	0.0599989	0.0547479	0.6210	3
chr7:0-500000	chr7	0	500000	nan	nan	nan	nan	nan	nan	0.0000	2
chr7:500000-1000000	chr7	500000	1000000	nan	nan	nan	nan	nan	nan	0.0000	8
chr7:1000000-1500000	chr7	1000000	1500000	nan	nan	nan	nan	nan	nan	0.0000	6
chr7:1500000-2000000	chr7	1500000	2000000	nan	nan	nan	nan	nan	nan	0.0000	5
chr7:2000000-2500000	chr7	2000000	2500000	nan	nan	nan	nan	nan	nan	0.0000	7
chr7:2500000-3000000	chr7	2500000	3000000	nan	nan	nan	nan	nan	nan	0.0000	6
chr7:3000000-3500000	chr7	3000000	3500000	-0.466261	-0.518359	-0.0520981	-0.530806	-0.703605	-0.172799	0.9200	2
chr7:3500000-4000000	chr7	3500000	4000000	0.0225498	-0.292703	-0.315253	-0.142419	-0.468216	-0.325796	1.0000	0
chr7:4000000-4500000	chr7	4000000	4500000	0.457313	0.0281173	-0.429196	0.0210146	-0.208293	-0.229307	1.0000	0
chr7:4500000-5000000	chr7	4500000	5000000	-0.0614898	-0.439136	-0.377647	-0.527219	-0.660433	-0.133215	1.0000	5
chr7:5000000-5500000	chr7	5000000	5500000	-0.454107	-0.664959	-0.210852	-0.910829	-0.830302	0.0805267	1.0000	4
chr7:5500000-6000000	chr7	5500000	6000000	-0.781843	-0.757484	0.024359	-1.04973	-1.00016	0.0495717	1.0000	7
chr7:6000000-6500000	chr7	6000000	6500000	-0.959816	-0.934794	0.0250224	-1.06762	-1.12012	-0.0525045	1.0000	11
chr7:6500000-7000000	chr7	6500000	7000000	0.33051	-0.00227277	-0.332783	-0.091484	-0.184608	-0.093124	1.0000	8
chr7:7000000-7500000	chr7	7000000	7500000	0.419522	0.308708	-0.110813	0.463657	0.599911	0.136255	1.0000	1
chr7:7500000-8000000	chr7	7500000	8000000	0.257094	-0.0851925	-0.342286	0.426306	0.38146	-0.0448461	1.0000	5
chr7:8000000-8500000	chr7	8000000	8500000	0.762036	1.002	0.239964	1.22634	0.968583	-0.257761	1.0000	2
chr7:8500000-9000000	chr7	8500000	9000000	0.812862	1.3569	0.54404	1.05281	1.48128	0.428475	1.0000	0
chr7:9000000-9500000	chr7	9000000	9500000	0.488006	0.595762	0.107756	0.850276	1.01121	0.16093	1.0000	0
chr7:9500000-10000000	chr7	9500000	10000000	0.44329	0.5854	0.14211	0.692667	1.1509	0.45823	1.0000	0
chr7:10000000-10500000	chr7	10000000	10500000	0.582643	0.874746	0.292103	1.00374	1.22151	0.217764	1.0000	0
chr7:10500000-11000000	chr7	10500000	11000000	0.887567	0.975914	0.0883472	0.990788	1.22151	0.23072	1.0000	2
chr7:11000000-11500000	chr7	11000000	11500000	0.397531	0.52816	0.130629	0.931199	0.979626	0.0484266	1.0000	0
chr7:11500000-12000000	chr7	11500000	12000000	0.441197	0.428622	-0.0125746	0.577207	0.973011	0.395805	1.0000	1
chr7:12000000-12500000	chr7	12000000	12500000	0.255021	0.151123	-0.103898	0.629199	0.652714	0.0235155	1.0000	2
chr7:12500000-13000000	chr7	12500000	13000000	0.0967447	-0.136105	-0.23285	0.150187	0.122125	-0.0280628	1.0000	3
chr7:13000000-13500000	chr7	13000000	13500000	0.192396	0.116448	-0.0759486	0.874931	0.731162	-0.143768	1.0000	0
chr7:13500000-14000000	chr7	13500000	14000000	-0.0417955	0.0714653	0.113261	0.253049	0.415414	0.162365	1.0000	1
chr7:14000000-14500000	chr7	14000000	14500000	0.0965344	0.249592	0.153058	0.343419	0.690055	0.346636	1.0000	0
chr7:14500000-15000000	chr7	14500000	15000000	-0.0383591	0.127713	0.166072	0.302648	0.834576	0.531928	1.0000	1
chr7:15000000-15500000	chr7	15000000	15500000	0.147766	0.101697	-0.0460691	0.495306	0.410367	-0.0849385	1.0000	0
chr7:15500000-16000000	chr7	15500000	16000000	0.0573225	0.241066	0.183744	0.357598	0.645958	0.28836	1.0000	2
chr7:16000000-16500000	chr7	16000000	16500000	0.258998	0.0516895	-0.207309	0.544969	0.30207	-0.242899	1.0000	2
chr7:16500000-17000000	chr7	16500000	17000000	-0.549478	-0.796929	-0.24745	-0.38014	-0.745532	-0.365392	1.0000	6
chr7:17000000-17500000	chr7	17000000	17500000	-0.944871	-1.15478	-0.209905	-0.581658	-0.854937	-0.273279	1.0000	1
chr7:17500000-18000000	chr7	17500000	18000000	-0.901679	-0.782344	0.119335	-0.631047	-0.711355	-0.0803079	1.0000	1
chr7:18000000-18500000	chr7	18000000	18500000	-0.691897	-0.802636	-0.110739	-0.473866	-0.444024	0.0298411	1.0000	2
chr7:18500000-19000000	chr7	18500000	19000000	-0.617258	-0.716516	-0.0992588	-0.360133	-0.273357	0.0867762	1.0000	0
chr7:19000000-19500000	chr7	19000000	19500000	-0.32633	-0.330985	-0.0046556	-0.149539	-0.246488	-0.0969494	1.0000	2
chr7:19500000-20000000	chr7	19500000	20000000	0.00825835	0.578187	0.569928	0.545235	0.742879	0.197644	1.0000	2
chr7:20000000-20500000	chr7	20000000	20500000	0.100149	0.210509	0.110361	0.493681	0.597035	0.103353	1.0000	2
chr7:20500000-21000000	chr7	20500000	21000000	0.626223	0.810475	0.184252	0.947246	0.964212	0.016966	1.0000	2
chr7:21000000-21500000	chr7	21000000	21500000	0.68874	0.856591	0.167851	0.820047	0.979411	0.159364	1.0000	1
chr7:21500000-22000000	chr7	21500000	22000000	0.615856	0.574526	-0.0413303	0.765723	0.731421	-0.0343018	1.0000	2
chr7:22000000-22500000	chr7	22000000	22500000	0.43339	0.500933	0.0675425	0.38011	0.433931	0.0538214	1.0000	1
chr7:22500000-23000000	chr7	22500000	23000000	-0.549763	-0.791321	-0.241559	-0.372384	-0.586658	-0.214273	1.0000	3
chr7:23000000-23500000	chr7	23000000	23500000	-1.00873	-0.934228	0.0745008	-0.770337	-0.910367	-0.14003	1.0000	6
chr7:23500000-24000000	chr7	23500000	24000000	-0.396181	-0.51389	-0.117708	-0.355787	-0.532825	-0.177038	1.0000	4
chr7:24000000-24500000	chr7	24000000	24500000	0.0454056	-0.0124119	-0.0578175	-0.0143003	-0.133595	-0.119295	1.0000	1
chr7:24500000-25000000	chr7	24500000	25000000	-0.295303	-0.485706	-0.190403	-0.249869	-0.447999	-0.19813	1.0000	3
chr7:25000000-25500000	chr7	25000000	25500000	0.545393	0.481696	-0.0636969	0.482091	0.201468	-0.280623	1.0000	3
chr7:25500000-26000000	chr7	25500000	26000000	0.687952	0.57989	-0.108063	0.444715	0.355157	-0.0895579	1.0000	0
chr7:26000000-26500000	chr7	26000000	26500000	0.417529	0.258785	-0.158744	0.289381	0.223962	-0.0654192	1.0000	4
chr7:26500000-27000000	chr7	26500000	27000000	0.807839	0.740116	-0.0677229	0.825742	0.882985	0.0572423	1.0000	1
chr7:27000000-27500000	chr7	27000000	27500000	-0.0779769	-0.259752	-0.181775	-0.272409	-0.379228	-0.106819	1.0000	12
chr7:27500000-28000000	chr7	27500000	28000000	-0.958142	-0.837309	0.120833	-0.832737	-0.794573	0.0381639	1.0000	2
chr7:28000000-28500000	chr7	28000000	28500000	-0.914929	-0.944742	-0.0298133	-0.932745	-1.20535	-0.272606	1.0000	2
chr7:28500000-29000000	chr7	28500000	29000000	-0.851836	-0.843516	0.00831986	-0.692373	-1.02801	-0.335641	1.0000	1
chr7:29000000-29500000	chr7	29000000	29500000	-0.564894	-0.600943	-0.0360491	-0.78247	-0.903758	-0.121288	1.0000	2
chr7:29500000-30000000	chr7	29500000	30000000	-0.667289	-0.795451	-0.128162	-0.70653	-0.842836	-0.136306	1.0000	3
chr7:30000000-30500000	chr7	30000000	30500000	-0.887548	-1.02901	-0.141463	-0.833604	-0.854314	-0.0207105	1.0000	5
chr7:30500000-31000000	chr7	30500000	31000000	0.0838356	-0.175731	-0.259567	0.0397178	-0.252685	-0.292403	1.0000	7
chr7:31000000-31500000	chr7	31000000	31500000	1.03504	0.830576	-0.204468	0.754544	0.739679	-0.0148649	1.0000	2
chr7:31500000-32000000	chr7	31500000	32000000	0.95179	0.991097	0.039307	0.862925	0.965602	0.102678	1.0000	2
chr7:32000000-32500000	chr7	32000000	32500000	0.772674	0.802868	0.0301938	0.511351	0.609928	0.0985764	1.0000	3
chr7:32500000-33000000	chr7	32500000	33000000	-0.125604	-0.333234	-0.207629	-0.0383697	-0.209964	-0.171594	1.0000	2
chr7:33000000-33500000	chr7	33000000	33500000	0.144354	-0.0951575	-0.239512	0.335832	0.30126	-0.0345717	1.0000	3
chr7:33500000-34000000	chr7	33500000	34000000	0.312424	0.0701695	-0.242254	0.300489	-0.0512812	-0.35177	1.0000	1
chr7:34000000-34500000	chr7	34000000	34500000	0.490223	0.493439	0.00321608	0.378123	0.435312	0.0571885	1.0000	0
chr7:34500000-35000000	chr7	34500000	35000000	0.636581	0.375094	-0.261487	0.455882	0.626373	0.170491	1.0000	1
chr7:35000000-35500000	chr7	35000000	35500000	0.104052	0.0363947	-0.0676577	0.0667755	0.191442	0.124667	1.0000	2
chr7:35500000-36000000	chr7	35500000	36000000	-0.493699	-0.614143	-0.120443	-0.434498	-0.466409	-0.0319109	1.0000	2
chr7:36000000-36500000	chr7	36000000	36500000	-0.18305	-0.383267	-0.200218	-0.0864152	-0.406179	-0.319764	1.0000	3
chr7:36500000-37000000	chr7	36500000	37000000	0.435206	0.391446	-0.0437606	0.370825	0.0680926	-0.302732	1.0000	1
chr7:37000000-37500000	chr7	37000000	37500000	0.610326	0.963548	0.353222	0.906755	0.687764	-0.21899	1.0000	1
chr7:37500000-38000000	chr7	37500000	38000000	0.788828	1.00685	0.218024	1.07328	0.960398	-0.112879	1.0000	4
chr7:38000000-38500000	chr7	38000000	38500000	0.54979	0.612376	0.0625859	0.53863	0.493742	-0.0448881	1.0000	2
chr7:38500000-39000000	chr7	38500000	39000000	0.464844	0.457319	-0.00752419	0.435012	0.53275	0.0977385	1.0000	3
chr7:39000000-39500000	chr7	39000000	39500000	0.458779	0.661507	0.202728	0.63146	0.510981	-0.120479	1.0000	0
chr7:39500000-40000000	chr7	39500000	40000000	-0.752136	-0.789345	-0.0372083	-0.602222	-0.711803	-0.109581	1.0000	3
chr7:40000000-40500000	chr7	40000000	40500000	-1.15168	-0.957414	0.194264	-1.07685	-1.09774	-0.0208845	1.0000	2
chr7:40500000-41000000	chr7	40500000	41000000	-0.953121	-0.934621	0.0184996	-0.905158	-0.950586	-0.0454279	1.0000	0
chr7:41000000-41500000	chr7	41000000	41500000	-1.21776	-0.994911	0.222849	-1.08375	-1.21998	-0.136227	1.0000	0
chr7:41500000-42000000	chr7	41500000	42000000	-0.739992	-1.02214	-0.282151	-0.847375	-0.968588	-0.121213	1.0000	1
chr7:42000000-42500000	chr7	42000000	42500000	-0.432384	-0.864981	-0.432597	-0.760686	-0.959381	-0.198695	1.0000	1
chr7:42500000-43000000	chr7	42500000	43000000	-0.511102	-0.623422	-0.11232	-0.644652	-0.793296	-0.148644	1.0000	3
chr7:43000000-43500000	chr7	43000000	43500000	-0.505211	-0.743979	-0.238768	-0.687849	-0.862555	-0.174706	1.0000	1
chr7:43500000-44000000	chr7	43500000	44000000	-0.76389	-0.989835	-0.225944	-1.05033	-1.02709	0.0232421	1.0000	7
chr7:44000000-44500000	chr7	44000000	44500000	-0.574447	-0.681353	-0.106906	-0.902671	-0.900639	0.00203172	1.0000	10
chr7:44500000-45000000	chr7	44500000	45000000	-0.778549	-0.983581	-0.205032	-0.903959	-1.0568	-0.152843	1.0000	9
chr7:45000000-45500000	chr7	45000000	45500000	0.187561	-0.188782	-0.376343	-0.203724	-0.28359	-0.0798666	0.9800	4
chr7:45500000-46000000	chr7	45500000	46000000	0.0540633	-0.22149	-0.275553	-0.477272	-0.465135	0.0121367	1.0000	4
chr7:46000000-46500000	chr7	46000000	46500000	-0.92044	-0.90757	0.0128697	-0.910397	-0.995329	-0.0849322	1.0000	0
chr7:46500000-47000000	chr7	46500000	47000000	-0.972431	-0.854871	0.11756	-1.02657	-1.00221	0.0243518	1.0000	0
chr7:47000000-47500000	chr7	47000000	47500000	-0.526563	-0.619193	-0.0926299	-0.648286	-0.771194	-0.122908	1.0000	0
chr7:47500000-48000000	chr7	47500000	48000000	-0.363267	-0.504347	-0.14108	-0.601841	-0.839564	-0.237723	1.0000	3
chr7:48000000-48500000	chr7	48000000	48500000	0.268035	0.133357	-0.134678	0.133577	-0.03674	-0.170317	1.0000	4
chr7:48500000-49000000	chr7	48500000	49000000	0.691703	0.980363	0.28866	0.791027	0.871325	0.0802984	1.0000	1
chr7:49000000-49500000	chr7	49000000	49500000	0.733508	0.856315	0.122807	0.706609	1.00383	0.297218	1.0000	0
chr7:49500000-50000000	chr7	49500000	50000000	0.840524	0.947275	0.106752	0.706946	0.886098	0.179152	1.0000	1
chr7:50000000-50500000	chr7	50000000	50500000	0.865657	0.958088	0.0924305	0.82865	0.740664	-0.0879856	1.0000	4
chr7:50500000-51000000	chr7	50500000	51000000	0.845926	0.537021	-0.308905	0.424698	0.188386	-0.236312	1.0000	2
chr7:51000000-51500000	chr7	51000000	51500000	0.817725	0.595341	-0.222384	0.481498	0.485902	0.00440401	1.0000	1
chr7:51500000-52000000	chr7	51500000	52000000	1.00827	0.944767	-0.0634986	0.82448	0.837807	0.0133269	1.0000	0
chr7:52000000-52500000	chr7	52000000	52500000	0.371041	0.411154	0.0401129	0.521176	0.630993	0.109817	1.0000	0
chr7:52500000-53000000	chr7	52500000	53000000	0.166825	0.441459	0.274635	0.346378	0.416879	0.0705012	1.0000	0
chr7:53000000-53500000	chr7	53000000	53500000	0.410862	0.632936	0.222074	0.512609	0.90595	0.393341	1.0000	1
chr7:53500000-54000000	chr7	53500000	54000000	0.617965	0.901571	0.283606	0.782841	1.01539	0.232545	1.0000	0
chr7:54000000-54500000	chr7	54000000	54500000	0.664	0.979593	0.315593	0.958922	1.17784	0.218914	1.0000	0
chr7:54500000-55000000	chr7	54500000	55000000	0.392718	0.236377	-0.156342	0.250724	0.26901	0.0182864	1.0000	2
chr7:55000000-55500000	chr7	55000000	55500000	0.023358	-0.149028	-0.172386	0.0290646	-0.39337	-0.422434	1.0000	2
chr7:55500000-56000000	chr7	55500000	56000000	0.374543	0.303313	-0.0712302	0.43133	0.384539	-0.0467909	1.0000	5
chr7:56000000-56500000	chr7	56000000	56500000	0.502401	0.579489	0.0770874	0.367647	0.574531	0.206884	0.9800	6
chr7:56500000-57000000	chr7	56500000	57000000	1.04525	0.838483	-0.206772	0.744485	0.829129	0.084644	1.0000	0
chr7:57000000-57500000	chr7	57000000	57500000	0.892481	0.720486	-0.171995	0.445688	0.775465	0.329778	0.9600	2
chr7:57500000-58000000	chr7	57500000	58000000	0.948788	1.08873	0.139938	0.875735	1.19407	0.31834	0.9400	0
chr7:58000000-58500000	chr7	58000000	58500000	nan	nan	nan	nan	nan	nan	0.0600	0
chr7:58500000-59000000	chr7	58500000	59000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr7:59000000-59500000	chr7	59000000	59500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr7:59500000-60000000	chr7	59500000	60000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr7:60000000-60500000	chr7	60000000	60500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr7:60500000-61000000	chr7	60500000	61000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr7:61000000-61500000	chr7	61000000	61500000	nan	nan	nan	nan	nan	nan	0.0600	0
chr7:61500000-62000000	chr7	61500000	62000000	nan	nan	nan	nan	nan	nan	0.4800	0
chr7:62000000-62500000	chr7	62000000	62500000	0.838615	0.732087	-0.106529	0.869533	0.975122	0.105589	0.5200	0
chr7:62500000-63000000	chr7	62500000	63000000	0.834127	0.539746	-0.294381	0.647682	0.881933	0.234252	0.9600	0
chr7:63000000-63500000	chr7	63000000	63500000	0.652361	0.807625	0.155264	0.584678	0.843953	0.259275	1.0000	0
chr7:63500000-64000000	chr7	63500000	64000000	0.919664	0.886786	-0.0328783	0.611229	0.665796	0.0545671	1.0000	1
chr7:64000000-64500000	chr7	64000000	64500000	0.654981	0.625191	-0.0297896	0.778369	0.730835	-0.0475345	1.0000	4
chr7:64500000-65000000	chr7	64500000	65000000	0.415422	0.222233	-0.19319	0.475094	0.220771	-0.254323	1.0000	5
chr7:65000000-65500000	chr7	65000000	65500000	-0.209188	-0.342493	-0.133306	-0.184706	-0.204568	-0.0198618	0.9600	2
chr7:65500000-66000000	chr7	65500000	66000000	-0.256622	-0.481587	-0.224965	-0.291692	-0.671226	-0.379533	1.0000	2
chr7:66000000-66500000	chr7	66000000	66500000	-0.584608	-0.839129	-0.254521	-0.781978	-0.812927	-0.0309494	1.0000	3
chr7:66500000-67000000	chr7	66500000	67000000	-0.732745	-0.747957	-0.0152119	-0.767899	-0.984591	-0.216692	1.0000	5
chr7:67000000-67500000	chr7	67000000	67500000	-0.23232	-0.340723	-0.108403	-0.575733	-0.775905	-0.200172	1.0000	1
chr7:67500000-68000000	chr7	67500000	68000000	0.53341	0.652265	0.118855	0.290947	0.146489	-0.144458	1.0000	0
chr7:68000000-68500000	chr7	68000000	68500000	0.548862	0.508999	-0.0398634	0.233201	0.0800531	-0.153148	1.0000	0
chr7:68500000-69000000	chr7	68500000	69000000	0.208506	0.171853	-0.0366532	-0.0544928	-0.192045	-0.137553	1.0000	0
chr7:69000000-69500000	chr7	69000000	69500000	0.365764	0.346593	-0.0191708	0.00376768	-0.195124	-0.198892	1.0000	0
chr7:69500000-70000000	chr7	69500000	70000000	-0.183311	-0.123258	0.0600532	-0.0612845	-0.254708	-0.193423	1.0000	1
chr7:70000000-70500000	chr7	70000000	70500000	-0.142211	0.135322	0.277533	-0.106343	-0.142347	-0.0360038	1.0000	0
chr7:70500000-71000000	chr7	70500000	71000000	0.231081	0.31162	0.080539	-0.0216825	-0.111599	-0.0899162	1.0000	0
chr7:71000000-71500000	chr7	71000000	71500000	0.748337	0.887112	0.138775	0.473068	0.48719	0.0141225	1.0000	1
chr7:71500000-72000000	chr7	71500000	72000000	0.707242	0.618771	-0.0884714	0.243536	0.156696	-0.08684	1.0000	0
chr7:72000000-72500000	chr7	72000000	72500000	0.736004	0.770228	0.0342246	0.464364	0.409869	-0.0544955	1.0000	1
chr7:72500000-73000000	chr7	72500000	73000000	-0.55809	-0.548289	0.00980139	-0.564137	-0.641254	-0.0771172	1.0000	3
chr7:73000000-73500000	chr7	73000000	73500000	-0.781949	-0.805655	-0.0237068	-1.02013	-1.10396	-0.0838244	1.0000	8
chr7:73500000-74000000	chr7	73500000	74000000	-0.828755	-0.964375	-0.13562	-0.96794	-1.10847	-0.140525	1.0000	13
chr7:74000000-74500000	chr7	74000000	74500000	-0.786361	-0.852591	-0.0662296	-0.893561	-0.99866	-0.105099	1.0000	7
chr7:74500000-75000000	chr7	74500000	75000000	-0.973403	-0.975331	-0.00192832	-1.28915	-1.1462	0.14295	1.0000	5
chr7:75000000-75500000	chr7	75000000	75500000	-0.927372	-0.883235	0.0441365	-0.808879	-1.01268	-0.203798	1.0000	8
chr7:75500000-76000000	chr7	75500000	76000000	-0.641904	-0.82689	-0.184986	-1.02602	-1.16707	-0.141049	1.0000	6
chr7:76000000-76500000	chr7	76000000	76500000	-0.66162	-0.786392	-0.124772	-0.992504	-1.16872	-0.176215	1.0000	8
chr7:76500000-77000000	chr7	76500000	77000000	-0.0928114	-0.277783	-0.184971	-0.362839	-0.253078	0.109761	1.0000	3
chr7:77000000-77500000	chr7	77000000	77500000	-0.3228	-0.834805	-0.512005	-0.386566	-0.662043	-0.275477	1.0000	5
chr7:77500000-78000000	chr7	77500000	78000000	-1.06	-1.2871	-0.227097	-0.945459	-0.921397	0.0240622	1.0000	4
chr7:78000000-78500000	chr7	78000000	78500000	0.000628458	-0.262972	-0.263601	-0.017375	-0.197866	-0.180491	1.0000	0
chr7:78500000-79000000	chr7	78500000	79000000	-0.267568	-0.333324	-0.0657557	0.0125611	-0.0570597	-0.0696208	1.0000	0
chr7:79000000-79500000	chr7	79000000	79500000	-0.483252	-0.762607	-0.279354	-0.304866	-0.390679	-0.0858136	1.0000	1
chr7:79500000-80000000	chr7	79500000	80000000	-0.887824	-1.03505	-0.147223	-0.673631	-0.570165	0.103466	1.0000	0
