tile_id	chrom	start	tss_count	gc	n_frac	cpg_n
chr8:62500000-63000000	chr8	62500000	1	0.37376	0	0
chr8:63000000-63500000	chr8	63000000	0	0.36322	0	0
chr8:63500000-64000000	chr8	63500000	1	0.37681	0	0
chr8:64000000-64500000	chr8	64000000	2	0.38206	0	1
chr8:64500000-65000000	chr8	64500000	6	0.430373	0.008	4
chr8:65000000-65500000	chr8	65000000	4	0.405692	0	0
chr8:65500000-66000000	chr8	65500000	1	0.377634	0	0
chr8:66000000-66500000	chr8	66000000	1	0.386412	0	1
chr8:66500000-67000000	chr8	66500000	4	0.397242	0	2
chr8:67000000-67500000	chr8	67000000	2	0.393958	0	0
chr8:67500000-68000000	chr8	67500000	2	0.39798	0	0
chr8:68000000-68500000	chr8	68000000	2	0.410638	0	1
chr8:68500000-69000000	chr8	68500000	3	0.411932	0	4
chr8:69000000-69500000	chr8	69000000	6	0.416848	0	3
chr8:69500000-70000000	chr8	69500000	14	0.45684	0	17
chr8:70000000-70500000	chr8	70000000	26	0.511298	0	26
chr8:70500000-71000000	chr8	70500000	34	0.515006	0	46
chr8:71000000-71500000	chr8	71000000	16	0.457494	0	16
chr8:71500000-72000000	chr8	71500000	20	0.47433	0	29
chr8:72000000-72500000	chr8	72000000	17	0.471994	0	9
chr8:72500000-73000000	chr8	72500000	6	0.443904	0.1	5
chr8:73000000-73500000	chr8	73000000	2	0.408616	0	1
chr8:73500000-74000000	chr8	73500000	0	0.392622	0	0
chr8:74000000-74500000	chr8	74000000	0	0.392076	0	0
chr8:74500000-75000000	chr8	74500000	2	0.424014	0	1
chr8:75000000-75500000	chr8	75000000	5	0.430086	0	4
chr8:75500000-76000000	chr8	75500000	0	0.38295	0	0
chr8:76000000-76500000	chr8	76000000	0	0.384618	0	0
chr8:76500000-77000000	chr8	76500000	2	0.391986	0	2
chr8:77000000-77500000	chr8	77000000	0	0.437548	0	1
chr8:77500000-78000000	chr8	77500000	6	0.423194	0	3
chr8:78000000-78500000	chr8	78000000	2	0.423106	0	3
chr8:78500000-79000000	chr8	78500000	3	0.436024	0	2
chr8:79000000-79500000	chr8	79000000	5	0.443394	0	4
chr8:79500000-80000000	chr8	79500000	3	0.408844	0	2
chr8:80000000-80500000	chr8	80000000	3	0.408918	0	2
chr8:80500000-81000000	chr8	80500000	4	0.428754	0	3
chr8:81000000-81500000	chr8	81000000	2	0.39879	0	2
chr8:81500000-82000000	chr8	81500000	0	0.385378	0	0
chr8:82000000-82500000	chr8	82000000	1	0.390236	0	0
chr8:82500000-83000000	chr8	82500000	2	0.410236	0	2
chr8:83000000-83500000	chr8	83000000	7	0.432694	0	4
chr8:83500000-84000000	chr8	83500000	17	0.480402	0	13
chr8:84000000-84500000	chr8	84000000	25	0.492792	0	19
chr8:84500000-85000000	chr8	84500000	24	0.500716	0	35
chr8:85000000-85500000	chr8	85000000	21	0.437556	0	11
chr8:85500000-86000000	chr8	85500000	5	0.404342	0	3
chr8:86000000-86500000	chr8	86000000	0	0.424748	0	0
chr8:86500000-87000000	chr8	86500000	5	0.446526	0	3
chr8:87000000-87500000	chr8	87000000	6	0.451054	0	4
chr8:87500000-88000000	chr8	87500000	3	0.487892	0	6
chr8:88000000-88500000	chr8	88000000	7	0.459922	0	6
chr8:88500000-89000000	chr8	88500000	5	0.47242	0	3
chr8:89000000-89500000	chr8	89000000	3	0.444016	0	4
chr8:89500000-90000000	chr8	89500000	0	0.421268	0	0
chr8:90000000-90500000	chr8	90000000	1	0.422302	0	1
chr8:90500000-91000000	chr8	90500000	2	0.430256	0	2
chr8:91000000-91500000	chr8	91000000	4	0.43226	0	3
chr8:91500000-92000000	chr8	91500000	1	0.47096	0	4
chr8:92000000-92500000	chr8	92000000	2	0.45661	0	3
chr8:92500000-93000000	chr8	92500000	5	0.447578	0	4
chr8:93000000-93500000	chr8	93000000	9	0.420406	0	0
chr8:93500000-94000000	chr8	93500000	4	0.448326	0	2
chr8:94000000-94500000	chr8	94000000	15	0.459044	0	9
chr8:94500000-95000000	chr8	94500000	16	0.477032	0	10
chr8:95000000-95500000	chr8	95000000	11	0.485748	0	7
chr8:95500000-96000000	chr8	95500000	10	0.451744	0	7
chr8:96000000-96500000	chr8	96000000	0	0.40127	0	0
chr8:96500000-97000000	chr8	96500000	0	0.38154	0	0
chr8:97000000-97500000	chr8	97000000	0	0.380516	0	0
chr8:97500000-98000000	chr8	97500000	0	0.375026	0	0
chr8:98000000-98500000	chr8	98000000	0	0.368952	0	0
chr8:98500000-99000000	chr8	98500000	0	0.371148	0	0
chr8:99000000-99500000	chr8	99000000	3	0.369898	0	1
chr8:99500000-100000000	chr8	99500000	0	0.374288	0	0
chr8:100000000-100500000	chr8	100000000	0	0.372644	0	0
chr8:100500000-101000000	chr8	100500000	0	0.369272	0	0
chr8:101000000-101500000	chr8	101000000	0	0.370398	0	0
chr8:101500000-102000000	chr8	101500000	0	0.369848	0	0
chr8:102000000-102500000	chr8	102000000	0	0.373578	0	0
chr8:102500000-103000000	chr8	102500000	1	0.388322	0	2
chr8:103000000-103500000	chr8	103000000	1	0.40673	0	0
chr8:103500000-104000000	chr8	103500000	1	0.433568	0	0
chr8:104000000-104500000	chr8	104000000	11	0.457874	0	8
chr8:104500000-105000000	chr8	104500000	14	0.441746	0	6
chr8:105000000-105500000	chr8	105000000	25	0.463828	0	18
chr8:105500000-106000000	chr8	105500000	30	0.474644	0	17
chr8:106000000-106500000	chr8	106000000	12	0.455288	0	10
chr8:106500000-107000000	chr8	106500000	9	0.457478	0	7
chr8:107000000-107500000	chr8	107000000	13	0.444058	0	10
chr8:107500000-108000000	chr8	107500000	2	0.44096	0	1
chr8:108000000-108500000	chr8	108000000	0	0.433434	0	1
chr8:108500000-109000000	chr8	108500000	4	0.465946	0	8
chr8:109000000-109500000	chr8	109000000	4	0.417668	0	1
chr8:109500000-110000000	chr8	109500000	13	0.447596	0	10
chr8:110000000-110500000	chr8	110000000	8	0.456412	0	4
chr8:110500000-111000000	chr8	110500000	10	0.47218	0	10
chr8:111000000-111500000	chr8	111000000	11	0.447534	0	9
chr8:111500000-112000000	chr8	111500000	13	0.464642	0	11
chr8:112000000-112500000	chr8	112000000	3	0.425936	0	1
chr8:112500000-113000000	chr8	112500000	2	0.399646	0	0
chr8:113000000-113500000	chr8	113000000	1	0.402212	0	0
chr8:113500000-114000000	chr8	113500000	5	0.437612	0	2
chr8:114000000-114500000	chr8	114000000	5	0.438384	0	2
chr8:114500000-115000000	chr8	114500000	0	0.458424	0	1
chr8:115000000-115500000	chr8	115000000	0	0.45486	0	0
chr8:115500000-116000000	chr8	115500000	2	0.438892	0	2
chr8:116000000-116500000	chr8	116000000	0	0.437298	0	0
chr8:116500000-117000000	chr8	116500000	9	0.458058	0	8
chr8:117000000-117500000	chr8	117000000	7	0.496322	0	3
chr8:117500000-118000000	chr8	117500000	4	0.467234	0	2
chr8:118000000-118500000	chr8	118000000	1	0.456558	0	1
chr8:118500000-119000000	chr8	118500000	0	0.452482	0	0
chr8:119000000-119500000	chr8	119000000	4	0.483802	0	4
chr8:119500000-120000000	chr8	119500000	14	0.505274	0	15
chr8:120000000-120500000	chr8	120000000	5	0.529132	0	6
chr8:120500000-121000000	chr8	120500000	9	0.519078	0	8
chr8:121000000-121500000	chr8	121000000	5	0.511656	0	10
chr8:121500000-122000000	chr8	121500000	14	0.514176	0	11
chr8:122000000-122500000	chr8	122000000	12	0.529684	0	10
chr8:122500000-123000000	chr8	122500000	12	0.507396	0	9
chr8:123000000-123500000	chr8	123000000	24	0.491254	0	18
chr8:123500000-124000000	chr8	123500000	16	0.509642	0	8
chr8:124000000-124500000	chr8	124000000	5	0.485058	0	3
chr8:124500000-125000000	chr8	124500000	13	0.4876	0	9
chr8:125000000-125500000	chr8	125000000	2	0.482378	0	3
chr8:125500000-126000000	chr8	125500000	9	0.478532	0	6
chr8:126000000-126500000	chr8	126000000	3	0.46378	0	4
chr8:126500000-127000000	chr8	126500000	5	0.470734	0	4
chr8:127000000-127500000	chr8	127000000	1	0.426734	0	1
chr8:127500000-128000000	chr8	127500000	0	0.426548	0	0
chr8:128000000-128500000	chr8	128000000	3	0.418614	0	3
chr8:128500000-129000000	chr8	128500000	1	0.398556	0	1
chr8:129000000-129401213	chr8	129000000	4	0.392918	0.249244	1
chr9:0-500000	chr9	0	0	nan	1	0
chr9:500000-1000000	chr9	500000	0	nan	1	0
chr9:1000000-1500000	chr9	1000000	0	nan	1	0
chr9:1500000-2000000	chr9	1500000	0	nan	1	0
chr9:2000000-2500000	chr9	2000000	0	nan	1	0
chr9:2500000-3000000	chr9	2500000	0	nan	1	0
chr9:3000000-3500000	chr9	3000000	5	0.407678	0	1
chr9:3500000-4000000	chr9	3500000	1	0.382364	0	1
chr9:4000000-4500000	chr9	4000000	3	0.387618	0	2
chr9:4500000-5000000	chr9	4500000	2	0.374172	0	1
chr9:5000000-5500000	chr9	5000000	3	0.37812	0	0
chr9:5500000-6000000	chr9	5500000	0	0.375542	0	0
chr9:6000000-6500000	chr9	6000000	2	0.38615	0	1
chr9:6500000-7000000	chr9	6500000	0	0.407052	0	0
chr9:7000000-7500000	chr9	7000000	7	0.394066	0	2
chr9:7500000-8000000	chr9	7500000	10	0.424322	0	3
chr9:8000000-8500000	chr9	8000000	5	0.405784	0	3
chr9:8500000-9000000	chr9	8500000	3	0.394222	0	3
chr9:9000000-9500000	chr9	9000000	2	0.406472	0	1
chr9:9500000-10000000	chr9	9500000	1	0.387782	0	0
chr9:10000000-10500000	chr9	10000000	1	0.382568	0	0
chr9:10500000-11000000	chr9	10500000	1	0.370062	0	0
chr9:11000000-11500000	chr9	11000000	0	0.376888	0	1
chr9:11500000-12000000	chr9	11500000	0	0.37712	0	0
chr9:12000000-12500000	chr9	12000000	0	0.384702	0	0
chr9:12500000-13000000	chr9	12500000	0	0.38372	0	0
chr9:13000000-13500000	chr9	13000000	4	0.402932	0.183322	0
chr9:13500000-14000000	chr9	13500000	4	0.425572	0	2
chr9:14000000-14500000	chr9	14000000	4	0.43329	0	2
chr9:14500000-15000000	chr9	14500000	11	0.453142	0	6
chr9:15000000-15500000	chr9	15000000	10	0.440032	0	5
chr9:15500000-16000000	chr9	15500000	4	0.434184	0	2
chr9:16000000-16500000	chr9	16000000	0	0.40614	0	0
chr9:16500000-17000000	chr9	16500000	1	0.396024	0	1
chr9:17000000-17500000	chr9	17000000	0	0.376388	0	0
chr9:17500000-18000000	chr9	17500000	0	0.37353	0	0
chr9:18000000-18500000	chr9	18000000	6	0.390038	0	2
chr9:18500000-19000000	chr9	18500000	7	0.386448	0	0
chr9:19000000-19500000	chr9	19000000	11	0.374166	0	0
chr9:19500000-20000000	chr9	19500000	11	0.382092	0	0
chr9:20000000-20500000	chr9	20000000	13	0.393748	0	3
chr9:20500000-21000000	chr9	20500000	16	0.478254	0	15
chr9:21000000-21500000	chr9	21000000	26	0.495278	0	27
chr9:21500000-22000000	chr9	21500000	22	0.493218	0	20
chr9:22000000-22500000	chr9	22000000	22	0.456204	0	18
chr9:22500000-23000000	chr9	22500000	0	0.420304	0	0
chr9:23000000-23500000	chr9	23000000	1	0.423342	0	1
chr9:23500000-24000000	chr9	23500000	0	0.396542	0	0
chr9:24000000-24500000	chr9	24000000	1	0.407408	0	0
chr9:24500000-25000000	chr9	24500000	5	0.411392	0	5
chr9:25000000-25500000	chr9	25000000	4	0.415088	0	3
chr9:25500000-26000000	chr9	25500000	0	0.403604	0	0
chr9:26000000-26500000	chr9	26000000	0	0.397778	0	0
chr9:26500000-27000000	chr9	26500000	6	0.42774	0	3
chr9:27000000-27500000	chr9	27000000	5	0.447866	0	3
chr9:27500000-28000000	chr9	27500000	0	0.419104	0	0
chr9:28000000-28500000	chr9	28000000	1	0.414874	0	1
chr9:28500000-29000000	chr9	28500000	0	0.40196	0	0
chr9:29000000-29500000	chr9	29000000	0	0.420462	0	1
chr9:29500000-30000000	chr9	29500000	1	0.432912	0	0
chr9:30000000-30500000	chr9	30000000	2	0.420812	0	1
chr9:30500000-31000000	chr9	30500000	2	0.437552	0	2
chr9:31000000-31500000	chr9	31000000	9	0.440446	0	6
chr9:31500000-32000000	chr9	31500000	1	0.43047	0	1
chr9:32000000-32500000	chr9	32000000	3	0.435148	0	2
chr9:32500000-33000000	chr9	32500000	3	0.436236	0	2
chr9:33000000-33500000	chr9	33000000	0	0.394436	0	0
chr9:33500000-34000000	chr9	33500000	0	0.387426	0	1
chr9:34000000-34500000	chr9	34000000	2	0.407328	0	2
chr9:34500000-35000000	chr9	34500000	0	0.451564	0	0
chr9:35000000-35500000	chr9	35000000	10	0.4477	0	6
chr9:35500000-36000000	chr9	35500000	14	0.402066	0	3
chr9:36000000-36500000	chr9	36000000	5	0.388348	0	0
chr9:36500000-37000000	chr9	36500000	10	0.422456	0	3
chr9:37000000-37500000	chr9	37000000	8	0.444536	0	11
chr9:37500000-38000000	chr9	37500000	16	0.404886	0	2
chr9:38000000-38500000	chr9	38000000	25	0.372368	0	0
chr9:38500000-39000000	chr9	38500000	23	0.375008	0	0
chr9:39000000-39500000	chr9	39000000	17	0.366384	0	0
chr9:39500000-40000000	chr9	39500000	22	0.380794	0	0
chr9:40000000-40500000	chr9	40000000	13	0.430702	0	3
chr9:40500000-41000000	chr9	40500000	6	0.44626	0	7
chr9:41000000-41500000	chr9	41000000	4	0.443494	0	2
chr9:41500000-42000000	chr9	41500000	3	0.42996	0	1
chr9:42000000-42500000	chr9	42000000	7	0.451078	0	4
chr9:42500000-43000000	chr9	42500000	1	0.47531	0	3
chr9:43000000-43500000	chr9	43000000	6	0.46839	0	5
chr9:43500000-44000000	chr9	43500000	1	0.491876	0	3
chr9:44000000-44500000	chr9	44000000	27	0.48099	0	23
chr9:44500000-45000000	chr9	44500000	14	0.46162	0	10
chr9:45000000-45500000	chr9	45000000	17	0.479268	0	5
chr9:45500000-46000000	chr9	45500000	8	0.483016	0	6
chr9:46000000-46500000	chr9	46000000	9	0.468878	0	5
chr9:46500000-47000000	chr9	46500000	2	0.454008	0	0
chr9:47000000-47500000	chr9	47000000	0	0.447086	0	0
chr9:47500000-48000000	chr9	47500000	2	0.440474	0	1
chr9:48000000-48500000	chr9	48000000	6	0.437104	0	2
chr9:48500000-49000000	chr9	48500000	5	0.46241	0	2
chr9:49000000-49500000	chr9	49000000	8	0.446924	0	2
chr9:49500000-50000000	chr9	49500000	2	0.432996	0	1
chr9:50000000-50500000	chr9	50000000	2	0.438978	0	0
chr9:50500000-51000000	chr9	50500000	18	0.436464	0	10
chr9:51000000-51500000	chr9	51000000	9	0.422854	0	3
chr9:51500000-52000000	chr9	51500000	4	0.415192	0	2
chr9:52000000-52500000	chr9	52000000	4	0.410628	0	2
chr9:52500000-53000000	chr9	52500000	2	0.407036	0	0
chr9:53000000-53500000	chr9	53000000	5	0.405116	0	2
chr9:53500000-54000000	chr9	53500000	9	0.418517	0.021176	6
chr9:54000000-54500000	chr9	54000000	4	0.424084	0	2
chr9:54500000-55000000	chr9	54500000	14	0.448522	0	10
chr9:55000000-55500000	chr9	55000000	6	0.441404	0	4
chr9:55500000-56000000	chr9	55500000	4	0.396764	0	6
chr9:56000000-56500000	chr9	56000000	6	0.425004	0	3
chr9:56500000-57000000	chr9	56500000	7	0.496456	0	9
chr9:57000000-57500000	chr9	57000000	13	0.453256	0	5
chr9:57500000-58000000	chr9	57500000	17	0.476768	0	11
chr9:58000000-58500000	chr9	58000000	14	0.491384	0	6
chr9:58500000-59000000	chr9	58500000	4	0.437548	0	4
chr9:59000000-59500000	chr9	59000000	5	0.419948	0	4
chr9:59500000-60000000	chr9	59500000	12	0.424024	0	7
chr9:60000000-60500000	chr9	60000000	0	0.453766	0	0
chr9:60500000-61000000	chr9	60500000	5	0.453004	0	4
chr9:61000000-61500000	chr9	61000000	5	0.488068	0	3
chr9:61500000-62000000	chr9	61500000	2	0.477884	0	2
chr9:62000000-62500000	chr9	62000000	7	0.464436	0	5
chr9:62500000-63000000	chr9	62500000	7	0.46548	0	5
chr9:63000000-63500000	chr9	63000000	3	0.43995	0	6
chr9:63500000-64000000	chr9	63500000	3	0.477812	0	4
chr9:64000000-64500000	chr9	64000000	14	0.466738	0	8
chr9:64500000-65000000	chr9	64500000	4	0.451898	0	4
chr9:65000000-65500000	chr9	65000000	14	0.464134	0	14
chr9:65500000-66000000	chr9	65500000	9	0.438944	0	6
chr9:66000000-66500000	chr9	66000000	6	0.429358	0	6
chr9:66500000-67000000	chr9	66500000	8	0.436432	0	8
chr9:67000000-67500000	chr9	67000000	4	0.457014	0	2
chr9:67500000-68000000	chr9	67500000	7	0.439152	0	4
chr9:68000000-68500000	chr9	68000000	1	0.42672	0	0
chr9:68500000-69000000	chr9	68500000	3	0.44054	0	1
chr9:69000000-69500000	chr9	69000000	4	0.442854	0	3
chr9:69500000-70000000	chr9	69500000	3	0.438536	0	3
chr9:70000000-70500000	chr9	70000000	6	0.44388	0	3
chr9:70500000-71000000	chr9	70500000	5	0.423638	0	4
chr9:71000000-71500000	chr9	71000000	6	0.439994	0	2
chr9:71500000-72000000	chr9	71500000	2	0.438214	0	1
chr9:72000000-72500000	chr9	72000000	5	0.402582	0	5
chr9:72500000-73000000	chr9	72500000	9	0.425606	0	8
chr9:73000000-73500000	chr9	73000000	6	0.43461	0	4
chr9:73500000-74000000	chr9	73500000	1	0.403426	0	0
chr9:74000000-74500000	chr9	74000000	1	0.40908	0	0
chr9:74500000-75000000	chr9	74500000	4	0.42908	0	3
chr9:75000000-75500000	chr9	75000000	9	0.438802	0	6
chr9:75500000-76000000	chr9	75500000	5	0.404578	0	4
chr9:76000000-76500000	chr9	76000000	3	0.378672	0	2
chr9:76500000-77000000	chr9	76500000	1	0.381624	0	1
chr9:77000000-77500000	chr9	77000000	3	0.404984	0	0
chr9:77500000-78000000	chr9	77500000	4	0.435346	0	6
chr9:78000000-78500000	chr9	78000000	18	0.448486	0	9
chr9:78500000-79000000	chr9	78500000	2	0.413184	0	3
chr9:79000000-79500000	chr9	79000000	0	0.385426	0	1
chr9:79500000-80000000	chr9	79500000	5	0.410988	0	4
chr9:80000000-80500000	chr9	80000000	5	0.407685	0.0524	2
chr9:80500000-81000000	chr9	80500000	0	0.380728	0	0
chr9:81000000-81500000	chr9	81000000	0	0.377128	0	0
chr9:81500000-82000000	chr9	81500000	3	0.379902	0	2
chr9:82000000-82500000	chr9	82000000	0	0.379748	0	0
chr9:82500000-83000000	chr9	82500000	2	0.386418	0	2
chr9:83000000-83500000	chr9	83000000	4	0.410336	0	3
chr9:83500000-84000000	chr9	83500000	5	0.425618	0	4
chr9:84000000-84500000	chr9	84000000	0	0.395192	0	0
chr9:84500000-85000000	chr9	84500000	1	0.3755	0	0
chr9:85000000-85500000	chr9	85000000	1	0.389812	0	1
chr9:85500000-86000000	chr9	85500000	2	0.405806	0	2
chr9:86000000-86500000	chr9	86000000	2	0.40645	0	2
chr9:86500000-87000000	chr9	86500000	6	0.41531	0	3
chr9:87000000-87500000	chr9	87000000	4	0.419548	0	3
chr9:87500000-88000000	chr9	87500000	1	0.407544	0	2
chr9:88000000-88500000	chr9	88000000	4	0.413924	0	4
chr9:88500000-89000000	chr9	88500000	12	0.41446	0	4
chr9:89000000-89500000	chr9	89000000	4	0.409824	0	2
chr9:89500000-90000000	chr9	89500000	6	0.435108	0	3
chr9:90000000-90500000	chr9	90000000	4	0.431776	0	4
chr9:90500000-91000000	chr9	90500000	1	0.378702	0	0
chr9:91000000-91500000	chr9	91000000	2	0.387938	0	8
chr9:91500000-92000000	chr9	91500000	0	0.374494	0	0
chr9:92000000-92500000	chr9	92000000	6	0.384684	0	2
chr9:92500000-93000000	chr9	92500000	3	0.392406	0	1
chr9:93000000-93500000	chr9	93000000	1	0.375504	0	0
chr9:93500000-94000000	chr9	93500000	0	0.375942	0	0
chr9:94000000-94500000	chr9	94000000	1	0.393912	0	0
chr9:94500000-95000000	chr9	94500000	3	0.41417	0	1
chr9:95000000-95500000	chr9	95000000	1	0.425364	0	1
chr9:95500000-96000000	chr9	95500000	8	0.41109	0	7
chr9:96000000-96500000	chr9	96000000	4	0.433358	0	4
chr9:96500000-97000000	chr9	96500000	6	0.454734	0	5
chr9:97000000-97500000	chr9	97000000	4	0.434254	0	3
chr9:97500000-98000000	chr9	97500000	0	0.432416	0	1
chr9:98000000-98500000	chr9	98000000	5	0.446184	0	3
chr9:98500000-99000000	chr9	98500000	11	0.452802	0	9
chr9:99000000-99500000	chr9	99000000	9	0.452768	0	5
chr9:99500000-100000000	chr9	99500000	6	0.432084	0	8
chr9:100000000-100500000	chr9	100000000	2	0.422338	0	0
chr9:100500000-101000000	chr9	100500000	3	0.38757	0	3
chr9:101000000-101500000	chr9	101000000	4	0.424509	0.013	4
chr9:101500000-102000000	chr9	101500000	0	0.427166	0	0
chr9:102000000-102500000	chr9	102000000	2	0.458992	0	1
chr9:102500000-103000000	chr9	102500000	6	0.462422	0	5
chr9:103000000-103500000	chr9	103000000	9	0.467132	0	5
chr9:103500000-104000000	chr9	103500000	3	0.441252	0	1
chr9:104000000-104500000	chr9	104000000	9	0.436288	0	3
chr9:104500000-105000000	chr9	104500000	1	0.419248	0	0
chr9:105000000-105500000	chr9	105000000	5	0.428054	0	4
chr9:105500000-106000000	chr9	105500000	4	0.445774	0	2
chr9:106000000-106500000	chr9	106000000	20	0.49065	0	13
chr9:106500000-107000000	chr9	106500000	10	0.443904	0	9
chr9:107000000-107500000	chr9	107000000	7	0.454014	0	7
chr9:107500000-108000000	chr9	107500000	29	0.488522	0	23
chr9:108000000-108500000	chr9	108000000	25	0.477804	0	16
chr9:108500000-109000000	chr9	108500000	22	0.473	0.1	18
chr9:109000000-109500000	chr9	109000000	16	0.444856	0	3
chr9:109500000-110000000	chr9	109500000	13	0.429166	0	2
chr9:110000000-110500000	chr9	110000000	11	0.451136	0	9
chr9:110500000-111000000	chr9	110500000	20	0.479262	0	13
chr9:111000000-111500000	chr9	111000000	7	0.44565	0	3
chr9:111500000-112000000	chr9	111500000	2	0.42746	0	1
chr9:112000000-112500000	chr9	112000000	4	0.411944	0	1
chr9:112500000-113000000	chr9	112500000	0	0.403392	0	0
chr9:113000000-113500000	chr9	113000000	1	0.433796	0	0
chr9:113500000-114000000	chr9	113500000	4	0.4326	0	3
chr9:114000000-114500000	chr9	114000000	12	0.445502	0	6
chr9:114500000-115000000	chr9	114500000	8	0.472418	0	9
chr9:115000000-115500000	chr9	115000000	4	0.461196	0	1
chr9:115500000-116000000	chr9	115500000	2	0.448408	0	0
chr9:116000000-116500000	chr9	116000000	2	0.446084	0	1
chr9:116500000-117000000	chr9	116500000	0	0.425204	0	0
chr9:117000000-117500000	chr9	117000000	1	0.431866	0	0
chr9:117500000-118000000	chr9	117500000	1	0.441218	0	1
chr9:118000000-118500000	chr9	118000000	6	0.438524	0	4
chr9:118500000-119000000	chr9	118500000	4	0.471468	0	5
chr9:119000000-119500000	chr9	119000000	14	0.487898	0	13
chr9:119500000-120000000	chr9	119500000	7	0.485356	0	6
chr9:120000000-120500000	chr9	120000000	10	0.474156	0	5
chr9:120500000-121000000	chr9	120500000	8	0.473942	0	3
chr9:121000000-121500000	chr9	121000000	3	0.491198	0	5
chr9:121500000-122000000	chr9	121500000	18	0.486818	0	12
chr9:122000000-122500000	chr9	122000000	6	0.460032	0	4
chr9:122500000-123000000	chr9	122500000	11	0.43974	0	10
chr9:123000000-123500000	chr9	123000000	9	0.449768	0	6
chr9:123500000-124000000	chr9	123500000	10	0.418817	0.101574	6
chr9:124000000-124500000	chr9	124000000	7	0.396042	0.214492	3
chr9:124500000-124595110	chr9	124500000	0	nan	1	0
chr10:0-500000	chr10	0	0	nan	1	0
chr10:500000-1000000	chr10	500000	0	nan	1	0
chr10:1000000-1500000	chr10	1000000	0	nan	1	0
chr10:1500000-2000000	chr10	1500000	0	nan	1	0
chr10:2000000-2500000	chr10	2000000	0	nan	1	0
chr10:2500000-3000000	chr10	2500000	0	nan	1	0
chr10:3000000-3500000	chr10	3000000	4	0.422408	0.2002	1
chr10:3500000-4000000	chr10	3500000	4	0.430978	0	2
chr10:4000000-4500000	chr10	4000000	7	0.450288	0	5
chr10:4500000-5000000	chr10	4500000	1	0.415626	0	1
chr10:5000000-5500000	chr10	5000000	0	0.415648	0	0
chr10:5500000-6000000	chr10	5500000	6	0.408516	0	3
chr10:6000000-6500000	chr10	6000000	0	0.395504	0	0
chr10:6500000-7000000	chr10	6500000	1	0.398146	0	0
chr10:7000000-7500000	chr10	7000000	3	0.434258	0	2
chr10:7500000-8000000	chr10	7500000	12	0.429608	0.151162	8
chr10:8000000-8500000	chr10	8000000	0	0.431376	0	0
chr10:8500000-9000000	chr10	8500000	2	0.439486	0	2
chr10:9000000-9500000	chr10	9000000	0	0.406482	0	0
chr10:9500000-10000000	chr10	9500000	3	0.40535	0	2
chr10:10000000-10500000	chr10	10000000	3	0.397338	0	0
chr10:10500000-11000000	chr10	10500000	3	0.396774	0	2
chr10:11000000-11500000	chr10	11000000	4	0.402564	0	3
chr10:11500000-12000000	chr10	11500000	1	0.399492	0	0
chr10:12000000-12500000	chr10	12000000	0	0.400466	0	0
chr10:12500000-13000000	chr10	12500000	3	0.423432	0	4
chr10:13000000-13500000	chr10	13000000	7	0.426336	0	6
chr10:13500000-14000000	chr10	13500000	6	0.41883	0	3
chr10:14000000-14500000	chr10	14000000	0	0.409718	0	0
chr10:14500000-15000000	chr10	14500000	5	0.386894	0	2
chr10:15000000-15500000	chr10	15000000	0	0.372052	0	0
chr10:15500000-16000000	chr10	15500000	1	0.371028	0	0
chr10:16000000-16500000	chr10	16000000	0	0.361502	0	0
chr10:16500000-17000000	chr10	16500000	0	0.367044	0	0
chr10:17000000-17500000	chr10	17000000	1	0.391144	0	0
chr10:17500000-18000000	chr10	17500000	3	0.40962	0	2
chr10:18000000-18500000	chr10	18000000	5	0.430362	0	3
chr10:18500000-19000000	chr10	18500000	6	0.418374	0	2
chr10:19000000-19500000	chr10	19000000	6	0.41527	0	2
chr10:19500000-20000000	chr10	19500000	6	0.423052	0	7
chr10:20000000-20500000	chr10	20000000	6	0.432688	0	3
chr10:20500000-21000000	chr10	20500000	2	0.410472	0	1
chr10:21000000-21500000	chr10	21000000	5	0.428432	0	2
chr10:21500000-22000000	chr10	21500000	3	0.430616	0	2
chr10:22000000-22500000	chr10	22000000	11	0.429376	0	5
chr10:22500000-23000000	chr10	22500000	4	0.426768	0	3
chr10:23000000-23500000	chr10	23000000	1	0.398566	0	2
chr10:23500000-24000000	chr10	23500000	14	0.414892	0	2
chr10:24000000-24500000	chr10	24000000	10	0.40718	0	2
chr10:24500000-25000000	chr10	24500000	7	0.41996	0	3
chr10:25000000-25500000	chr10	25000000	3	0.4272	0	3
chr10:25500000-26000000	chr10	25500000	4	0.417542	0	0
chr10:26000000-26500000	chr10	26000000	4	0.405674	0	2
chr10:26500000-27000000	chr10	26500000	2	0.402626	0	0
chr10:27000000-27500000	chr10	27000000	1	0.37621	0	0
chr10:27500000-28000000	chr10	27500000	1	0.388256	0	0
chr10:28000000-28500000	chr10	28000000	1	0.389376	0	1
chr10:28500000-29000000	chr10	28500000	2	0.3827	0	0
chr10:29000000-29500000	chr10	29000000	4	0.38912	0	5
chr10:29500000-30000000	chr10	29500000	1	0.379652	0	2
chr10:30000000-30500000	chr10	30000000	1	0.385848	0	1
chr10:30500000-31000000	chr10	30500000	5	0.400724	0	4
chr10:31000000-31500000	chr10	31000000	3	0.404922	0	2
chr10:31500000-32000000	chr10	31500000	1	0.38987	0	1
chr10:32000000-32500000	chr10	32000000	0	0.369288	0	0
chr10:32500000-33000000	chr10	32500000	1	0.376538	0	1
